ts;n;bid;ask;value;volume;phase;round;active_id
1621229262000;11558655;154.012;154.032;154.022;0;T;True;3
1621229263000;11558656;154.012;154.032;154.022;0;T;True;3
1621229264000;11558657;154.012;154.032;154.022;0;T;True;3
1621229265000;11558658;154.012;154.032;154.022;0;T;True;3
1621229266000;11558659;154.012;154.032;154.022;0;T;True;3
1621229267000;11558660;154.012;154.032;154.022;0;T;True;3
1621229268000;11558661;154.012;154.032;154.022;0;T;True;3
1621229269000;11558662;154.012;154.032;154.022;0;T;True;3
1621229270000;11558663;154.012;154.032;154.022;0;T;True;3
1621229271000;11558664;154.012;154.032;154.022;0;T;True;3
1621229272000;11558665;154.012;154.032;154.022;0;T;True;3
1621229273000;11558666;154.012;154.032;154.022;0;T;True;3
1621229274000;11558667;154.012;154.032;154.022;0;T;True;3
1621229275000;11558668;154.012;154.032;154.022;0;T;True;3
1621229276000;11558669;154.012;154.032;154.022;0;T;True;3
1621229277000;11558671;154.013;154.033;154.023;1;T;True;3
1621229278000;11558672;154.013;154.033;154.023;0;T;True;3
1621229279000;11558674;154.01;154.03;154.02;1;T;True;3
1621229280000;11558675;154.01;154.03;154.02;0;T;True;3
1621229281000;11558676;154.01;154.03;154.02;0;T;True;3
1621229282000;11558677;154.01;154.03;154.02;0;T;True;3
1621229283000;11558679;154.008;154.028;154.018;1;T;True;3
1621229284000;11558684;154.02;154.04;154.03;4;T;True;3
1621229285000;11558687;154.017;154.037;154.027;2;T;True;3
1621229286000;11558690;154.02;154.04;154.03;2;T;True;3
1621229287000;11558691;154.02;154.04;154.03;0;T;True;3
1621229288000;11558693;154.019;154.039;154.029;1;T;True;3
1621229289000;11558694;154.019;154.039;154.029;0;T;True;3
1621229290000;11558695;154.019;154.039;154.029;0;T;True;3
1621229291000;11558696;154.019;154.039;154.029;0;T;True;3
1621229292000;11558699;154.016;154.036;154.026;2;T;True;3
1621229293000;11558701;154.015;154.035;154.025;1;T;True;3
1621229294000;11558702;154.015;154.035;154.025;0;T;True;3
1621229295000;11558703;154.015;154.035;154.025;0;T;True;3
1621229296000;11558704;154.015;154.035;154.025;0;T;True;3
1621229297000;11558706;154.013;154.033;154.023;1;T;True;3
1621229298000;11558707;154.013;154.033;154.023;0;T;True;3
1621229299000;11558708;154.013;154.033;154.023;0;T;True;3
1621229300000;11558709;154.013;154.033;154.023;0;T;True;3
1621229301000;11558710;154.013;154.033;154.023;0;T;True;3
1621229302000;11558713;154.009;154.029;154.019;2;T;True;3
1621229303000;11558714;154.009;154.029;154.019;0;T;True;3
1621229304000;11558715;154.009;154.029;154.019;0;T;True;3
1621229305000;11558716;154.009;154.029;154.019;0;T;True;3
1621229306000;11558717;154.009;154.029;154.019;0;T;True;3
1621229307000;11558718;154.009;154.029;154.019;0;T;True;3
1621229308000;11558719;154.009;154.029;154.019;0;T;True;3
1621229309000;11558720;154.009;154.029;154.019;0;T;True;3
1621229310000;11558721;154.009;154.029;154.019;0;T;True;3
1621229311000;11558722;154.009;154.029;154.019;0;T;True;3
1621229312000;11558723;154.009;154.029;154.019;0;T;True;3
1621229313000;11558724;154.009;154.029;154.019;0;T;True;3
1621229314000;11558725;154.009;154.029;154.019;0;T;True;3
1621229315000;11558726;154.009;154.029;154.019;0;T;True;3
1621229316000;11558727;154.009;154.029;154.019;0;T;True;3
1621229317000;11558728;154.009;154.029;154.019;0;T;True;3
1621229318000;11558731;154.007;154.027;154.017;2;T;True;3
1621229319000;11558732;154.007;154.027;154.017;0;T;True;3
1621229320000;11558733;154.007;154.027;154.017;0;T;True;3
1621229321000;11558734;154.007;154.027;154.017;0;T;True;3
1621229322000;11558735;154.007;154.027;154.017;0;T;True;3
1621229323000;11558737;154.008;154.028;154.018;1;T;True;3
1621229324000;11558738;154.008;154.028;154.018;0;T;True;3
1621229325000;11558739;154.008;154.028;154.018;0;T;True;3
1621229326000;11558740;154.008;154.028;154.018;0;T;True;3
1621229327000;11558741;154.008;154.028;154.018;0;T;True;3
1621229328000;11558742;154.008;154.028;154.018;0;T;True;3
1621229329000;11558743;154.008;154.028;154.018;0;T;True;3
1621229330000;11558744;154.008;154.028;154.018;0;T;True;3
1621229331000;11558746;154.009;154.029;154.019;1;T;True;3
1621229332000;11558747;154.009;154.029;154.019;0;T;True;3
1621229333000;11558748;154.009;154.029;154.019;0;T;True;3
