ts;n;bid;ask;value;volume;phase;round;active_id
1621216662000;11540452;153.997;154.017;154.007;1;T;True;3
1621216663000;11540453;153.997;154.017;154.007;0;T;True;3
1621216664000;11540454;153.997;154.017;154.007;0;T;True;3
1621216665000;11540455;153.997;154.017;154.007;0;T;True;3
1621216666000;11540456;153.997;154.017;154.007;0;T;True;3
1621216667000;11540457;153.997;154.017;154.007;0;T;True;3
1621216668000;11540458;153.997;154.017;154.007;0;T;True;3
1621216669000;11540459;153.997;154.017;154.007;0;T;True;3
1621216670000;11540460;153.997;154.017;154.007;0;T;True;3
1621216671000;11540461;153.997;154.017;154.007;0;T;True;3
1621216672000;11540462;153.997;154.017;154.007;0;T;True;3
1621216673000;11540463;153.997;154.017;154.007;0;T;True;3
1621216674000;11540464;153.997;154.017;154.007;0;T;True;3
1621216675000;11540465;153.997;154.017;154.007;0;T;True;3
1621216676000;11540466;153.997;154.017;154.007;0;T;True;3
1621216677000;11540467;153.997;154.017;154.007;0;T;True;3
1621216678000;11540468;153.997;154.017;154.007;0;T;True;3
1621216679000;11540469;153.997;154.017;154.007;0;T;True;3
1621216680000;11540470;153.997;154.017;154.007;0;T;True;3
1621216681000;11540471;153.997;154.017;154.007;0;T;True;3
1621216682000;11540472;153.997;154.017;154.007;0;T;True;3
1621216683000;11540476;153.991;154.011;154.001;3;T;True;3
1621216684000;11540478;153.991;154.011;154.001;1;T;True;3
1621216685000;11540480;153.991;154.011;154.001;1;T;True;3
1621216686000;11540481;153.991;154.011;154.001;0;T;True;3
1621216687000;11540482;153.991;154.011;154.001;0;T;True;3
1621216688000;11540485;153.993;154.013;154.003;2;T;True;3
1621216689000;11540486;153.993;154.013;154.003;0;T;True;3
1621216690000;11540487;153.993;154.013;154.003;0;T;True;3
1621216691000;11540489;153.994;154.014;154.004;1;T;True;3
1621216692000;11540491;153.995;154.015;154.005;1;T;True;3
1621216693000;11540492;153.995;154.015;154.005;0;T;True;3
1621216694000;11540493;153.995;154.015;154.005;0;T;True;3
1621216695000;11540496;153.993;154.013;154.003;2;T;True;3
1621216696000;11540497;153.993;154.013;154.003;0;T;True;3
1621216697000;11540500;153.991;154.011;154.001;2;T;True;3
1621216698000;11540501;153.991;154.011;154.001;0;T;True;3
1621216699000;11540502;153.991;154.011;154.001;0;T;True;3
1621216700000;11540504;153.988;154.008;153.998;1;T;True;3
1621216701000;11540508;153.983;154.003;153.993;3;T;True;3
1621216702000;11540512;153.985;154.005;153.995;3;T;True;3
1621216703000;11540515;153.983;154.003;153.993;2;T;True;3
1621216704000;11540516;153.983;154.003;153.993;0;T;True;3
