ts;n;bid;ask;value;volume;phase;round;active_id
1621256262000;11606459;153.96;153.98;153.97;0;T;True;3
1621256263000;11606461;153.959;153.979;153.969;1;T;True;3
1621256264000;11606462;153.959;153.979;153.969;0;T;True;3
1621256265000;11606463;153.959;153.979;153.969;0;T;True;3
1621256266000;11606464;153.959;153.979;153.969;0;T;True;3
1621256267000;11606465;153.959;153.979;153.969;0;T;True;3
1621256268000;11606467;153.958;153.978;153.968;1;T;True;3
1621256269000;11606474;153.943;153.963;153.953;6;T;True;3
1621256270000;11606477;153.941;153.961;153.951;2;T;True;3
1621256271000;11606478;153.941;153.961;153.951;0;T;True;3
1621256272000;11606479;153.941;153.961;153.951;0;T;True;3
1621256273000;11606482;153.943;153.963;153.953;2;T;True;3
1621256274000;11606484;153.944;153.964;153.954;1;T;True;3
1621256275000;11606485;153.944;153.964;153.954;0;T;True;3
1621256276000;11606488;153.949;153.969;153.959;2;T;True;3
1621256277000;11606493;153.952;153.972;153.962;4;T;True;3
1621256278000;11606498;153.955;153.975;153.965;4;T;True;3
1621256279000;11606501;153.952;153.972;153.962;2;T;True;3
1621256280000;11606504;153.952;153.972;153.962;2;T;True;3
1621256281000;11606506;153.949;153.969;153.959;1;T;True;3
1621256282000;11606507;153.949;153.969;153.959;0;T;True;3
1621256283000;11606509;153.945;153.965;153.955;1;T;True;3
1621256284000;11606511;153.946;153.966;153.956;1;T;True;3
1621256285000;11606513;153.945;153.965;153.955;1;T;True;3
1621256286000;11606517;153.947;153.967;153.957;3;T;True;3
1621256287000;11606518;153.947;153.967;153.957;0;T;True;3
1621256288000;11606523;153.939;153.959;153.949;4;T;True;3
1621256289000;11606526;153.937;153.957;153.947;2;T;True;3
1621256290000;11606527;153.937;153.957;153.947;0;T;True;3
1621256291000;11606528;153.937;153.957;153.947;0;T;True;3
1621256292000;11606530;153.938;153.958;153.948;1;T;True;3
1621256293000;11606533;153.945;153.965;153.955;2;T;True;3
1621256294000;11606535;153.943;153.963;153.953;1;T;True;3
1621256295000;11606536;153.943;153.963;153.953;0;T;True;3
1621256296000;11606537;153.943;153.963;153.953;0;T;True;3
1621256297000;11606540;153.939;153.959;153.949;2;T;True;3
1621256298000;11606541;153.939;153.959;153.949;0;T;True;3
1621256299000;11606544;153.935;153.955;153.945;2;T;True;3
1621256300000;11606545;153.935;153.955;153.945;0;T;True;3
1621256301000;11606546;153.935;153.955;153.945;0;T;True;3
1621256302000;11606547;153.935;153.955;153.945;0;T;True;3
1621256303000;11606548;153.935;153.955;153.945;0;T;True;3
1621256304000;11606552;153.931;153.951;153.941;3;T;True;3
1621256305000;11606553;153.931;153.951;153.941;0;T;True;3
1621256306000;11606554;153.931;153.951;153.941;0;T;True;3
1621256307000;11606555;153.931;153.951;153.941;0;T;True;3
1621256308000;11606556;153.931;153.951;153.941;0;T;True;3
1621256309000;11606558;153.932;153.952;153.942;1;T;True;3
1621256310000;11606560;153.935;153.955;153.945;1;T;True;3
1621256311000;11606563;153.938;153.958;153.948;2;T;True;3
1621256312000;11606564;153.938;153.958;153.948;0;T;True;3
1621256313000;11606565;153.938;153.958;153.948;0;T;True;3
1621256314000;11606567;153.939;153.959;153.949;1;T;True;3
1621256315000;11606569;153.938;153.958;153.948;1;T;True;3
1621256316000;11606572;153.938;153.958;153.948;2;T;True;3
1621256317000;11606576;153.942;153.962;153.952;3;T;True;3
1621256318000;11606578;153.943;153.963;153.953;1;T;True;3
1621256319000;11606579;153.943;153.963;153.953;0;T;True;3
1621256320000;11606581;153.944;153.964;153.954;1;T;True;3
1621256321000;11606583;153.945;153.965;153.955;1;T;True;3
1621256322000;11606585;153.947;153.967;153.957;1;T;True;3
1621256323000;11606587;153.945;153.965;153.955;1;T;True;3
1621256324000;11606588;153.945;153.965;153.955;0;T;True;3
1621256325000;11606592;153.945;153.965;153.955;3;T;True;3
1621256326000;11606593;153.945;153.965;153.955;0;T;True;3
1621256327000;11606595;153.946;153.966;153.956;1;T;True;3
1621256328000;11606597;153.945;153.965;153.955;1;T;True;3
1621256329000;11606598;153.945;153.965;153.955;0;T;True;3
1621256330000;11606599;153.945;153.965;153.955;0;T;True;3
1621256331000;11606605;153.94;153.96;153.95;5;T;True;3
1621256332000;11606607;153.939;153.959;153.949;1;T;True;3
1621256333000;11606610;153.935;153.955;153.945;2;T;True;3
1621256334000;11606611;153.935;153.955;153.945;0;T;True;3
1621256335000;11606614;153.935;153.955;153.945;2;T;True;3
1621256336000;11606615;153.935;153.955;153.945;0;T;True;3
1621256337000;11606617;153.933;153.953;153.943;1;T;True;3
1621256338000;11606618;153.933;153.953;153.943;0;T;True;3
1621256339000;11606624;153.931;153.951;153.941;5;T;True;3
1621256340000;11606625;153.931;153.951;153.941;0;T;True;3
1621256341000;11606627;153.933;153.953;153.943;1;T;True;3
1621256342000;11606629;153.935;153.955;153.945;1;T;True;3
1621256343000;11606630;153.935;153.955;153.945;0;T;True;3
1621256344000;11606632;153.936;153.956;153.946;1;T;True;3
1621256345000;11606634;153.935;153.955;153.945;1;T;True;3
1621256346000;11606635;153.935;153.955;153.945;0;T;True;3
1621256347000;11606636;153.935;153.955;153.945;0;T;True;3
1621256348000;11606637;153.935;153.955;153.945;0;T;True;3
1621256349000;11606640;153.933;153.953;153.943;2;T;True;3
1621256350000;11606642;153.934;153.954;153.944;1;T;True;3
1621256351000;11606643;153.934;153.954;153.944;0;T;True;3
1621256352000;11606649;153.94;153.96;153.95;5;T;True;3
1621256353000;11606651;153.943;153.963;153.953;1;T;True;3
1621256354000;11606654;153.935;153.955;153.945;2;T;True;3
1621256355000;11606657;153.935;153.955;153.945;2;T;True;3
1621256356000;11606658;153.935;153.955;153.945;0;T;True;3
1621256357000;11606659;153.935;153.955;153.945;0;T;True;3
1621256358000;11606661;153.933;153.953;153.943;1;T;True;3
1621256359000;11606662;153.933;153.953;153.943;0;T;True;3
1621256360000;11606663;153.933;153.953;153.943;0;T;True;3
1621256361000;11606664;153.933;153.953;153.943;0;T;True;3
1621256362000;11606665;153.933;153.953;153.943;0;T;True;3
1621256363000;11606667;153.935;153.955;153.945;1;T;True;3
1621256364000;11606668;153.935;153.955;153.945;0;T;True;3
1621256365000;11606669;153.935;153.955;153.945;0;T;True;3
1621256366000;11606672;153.937;153.957;153.947;2;T;True;3
1621256367000;11606674;153.935;153.955;153.945;1;T;True;3
1621256368000;11606676;153.93;153.95;153.94;1;T;True;3
1621256369000;11606678;153.929;153.949;153.939;1;T;True;3
1621256370000;11606680;153.93;153.95;153.94;1;T;True;3
1621256371000;11606681;153.93;153.95;153.94;0;T;True;3
1621256372000;11606682;153.93;153.95;153.94;0;T;True;3
1621256373000;11606684;153.929;153.949;153.939;1;T;True;3
1621256374000;11606692;153.945;153.965;153.955;7;T;True;3
1621256375000;11606694;153.947;153.967;153.957;1;T;True;3
1621256376000;11606695;153.947;153.967;153.957;0;T;True;3
1621256377000;11606697;153.946;153.966;153.956;1;T;True;3
1621256378000;11606698;153.946;153.966;153.956;0;T;True;3
1621256379000;11606699;153.946;153.966;153.956;0;T;True;3
1621256380000;11606701;153.945;153.965;153.955;1;T;True;3
1621256381000;11606702;153.945;153.965;153.955;0;T;True;3
1621256382000;11606703;153.945;153.965;153.955;0;T;True;3
1621256383000;11606704;153.945;153.965;153.955;0;T;True;3
1621256384000;11606708;153.949;153.969;153.959;3;T;True;3
1621256385000;11606710;153.953;153.973;153.963;1;T;True;3
1621256386000;11606712;153.951;153.971;153.961;1;T;True;3
1621256387000;11606713;153.951;153.971;153.961;0;T;True;3
1621256388000;11606714;153.951;153.971;153.961;0;T;True;3
1621256389000;11606717;153.945;153.965;153.955;2;T;True;3
1621256390000;11606719;153.95;153.97;153.96;1;T;True;3
1621256391000;11606723;153.949;153.969;153.959;3;T;True;3
1621256392000;11606725;153.945;153.965;153.955;1;T;True;3
1621256393000;11606726;153.945;153.965;153.955;0;T;True;3
1621256394000;11606728;153.944;153.964;153.954;1;T;True;3
1621256395000;11606731;153.942;153.962;153.952;2;T;True;3
1621256396000;11606732;153.942;153.962;153.952;0;T;True;3
1621256397000;11606733;153.942;153.962;153.952;0;T;True;3
1621256398000;11606740;153.945;153.965;153.955;6;T;True;3
1621256399000;11606744;153.943;153.963;153.953;3;T;True;3
1621256400000;11606747;153.941;153.961;153.951;2;T;True;3
1621256401000;11606752;153.951;153.971;153.961;4;T;True;3
1621256402000;11606758;153.95;153.97;153.96;5;T;True;3
1621256403000;11606763;153.945;153.965;153.955;4;T;True;3
1621256404000;11606765;153.947;153.967;153.957;1;T;True;3
1621256405000;11606772;153.945;153.965;153.955;6;T;True;3
1621256406000;11606776;153.945;153.965;153.955;3;T;True;3
1621256407000;11606780;153.946;153.966;153.956;3;T;True;3
1621256408000;11606781;153.946;153.966;153.956;0;T;True;3
1621256409000;11606783;153.947;153.967;153.957;1;T;True;3
1621256410000;11606789;153.943;153.963;153.953;5;T;True;3
1621256411000;11606791;153.945;153.965;153.955;1;T;True;3
1621256412000;11606794;153.945;153.965;153.955;2;T;True;3
1621256413000;11606798;153.951;153.971;153.961;3;T;True;3
1621256414000;11606800;153.953;153.973;153.963;1;T;True;3
1621256415000;11606801;153.953;153.973;153.963;0;T;True;3
1621256416000;11606802;153.953;153.973;153.963;0;T;True;3
1621256417000;11606804;153.949;153.969;153.959;1;T;True;3
1621256418000;11606809;153.946;153.966;153.956;4;T;True;3
1621256419000;11606810;153.946;153.966;153.956;0;T;True;3
1621256420000;11606812;153.945;153.965;153.955;1;T;True;3
1621256421000;11606816;153.943;153.963;153.953;3;T;True;3
1621256422000;11606818;153.942;153.962;153.952;1;T;True;3
1621256423000;11606820;153.941;153.961;153.951;1;T;True;3
1621256424000;11606822;153.94;153.96;153.95;1;T;True;3
1621256425000;11606823;153.94;153.96;153.95;0;T;True;3
1621256426000;11606829;153.931;153.951;153.941;5;T;True;3
1621256427000;11606831;153.93;153.95;153.94;1;T;True;3
