ts;n;bid;ask;value;volume;phase;round;active_id
1621240062000;11578333;153.999;154.019;154.009;3;T;True;3
1621240063000;11578339;153.997;154.017;154.007;5;T;True;3
1621240064000;11578340;153.997;154.017;154.007;0;T;True;3
1621240065000;11578343;153.994;154.014;154.004;2;T;True;3
1621240066000;11578344;153.994;154.014;154.004;0;T;True;3
1621240067000;11578346;153.993;154.013;154.003;1;T;True;3
1621240068000;11578347;153.993;154.013;154.003;0;T;True;3
1621240069000;11578348;153.993;154.013;154.003;0;T;True;3
1621240070000;11578349;153.993;154.013;154.003;0;T;True;3
1621240071000;11578350;153.993;154.013;154.003;0;T;True;3
1621240072000;11578352;153.991;154.011;154.001;1;T;True;3
1621240073000;11578353;153.991;154.011;154.001;0;T;True;3
1621240074000;11578354;153.991;154.011;154.001;0;T;True;3
1621240075000;11578355;153.991;154.011;154.001;0;T;True;3
1621240076000;11578356;153.991;154.011;154.001;0;T;True;3
1621240077000;11578357;153.991;154.011;154.001;0;T;True;3
1621240078000;11578359;153.992;154.012;154.002;1;T;True;3
1621240079000;11578360;153.992;154.012;154.002;0;T;True;3
1621240080000;11578361;153.992;154.012;154.002;0;T;True;3
1621240081000;11578362;153.992;154.012;154.002;0;T;True;3
1621240082000;11578363;153.992;154.012;154.002;0;T;True;3
1621240083000;11578365;153.989;154.009;153.999;1;T;True;3
1621240084000;11578366;153.989;154.009;153.999;0;T;True;3
1621240085000;11578367;153.989;154.009;153.999;0;T;True;3
1621240086000;11578370;153.991;154.011;154.001;2;T;True;3
1621240087000;11578372;153.992;154.012;154.002;1;T;True;3
1621240088000;11578376;153.987;154.007;153.997;3;T;True;3
1621240089000;11578377;153.987;154.007;153.997;0;T;True;3
1621240090000;11578378;153.987;154.007;153.997;0;T;True;3
1621240091000;11578379;153.987;154.007;153.997;0;T;True;3
1621240092000;11578380;153.987;154.007;153.997;0;T;True;3
1621240093000;11578381;153.987;154.007;153.997;0;T;True;3
1621240094000;11578382;153.987;154.007;153.997;0;T;True;3
1621240095000;11578383;153.987;154.007;153.997;0;T;True;3
1621240096000;11578386;153.991;154.011;154.001;2;T;True;3
1621240097000;11578389;153.989;154.009;153.999;2;T;True;3
1621240098000;11578391;153.99;154.01;154.0;1;T;True;3
