ts;n;bid;ask;value;volume;phase;round;active_id
1621225662000;11553814;154.055;154.075;154.065;0;T;True;3
1621225663000;11553815;154.055;154.075;154.065;0;T;True;3
1621225664000;11553816;154.055;154.075;154.065;0;T;True;3
1621225665000;11553817;154.055;154.075;154.065;0;T;True;3
1621225666000;11553818;154.055;154.075;154.065;0;T;True;3
1621225667000;11553819;154.055;154.075;154.065;0;T;True;3
1621225668000;11553820;154.055;154.075;154.065;0;T;True;3
1621225669000;11553821;154.055;154.075;154.065;0;T;True;3
1621225670000;11553822;154.055;154.075;154.065;0;T;True;3
1621225671000;11553823;154.055;154.075;154.065;0;T;True;3
1621225672000;11553824;154.055;154.075;154.065;0;T;True;3
1621225673000;11553825;154.055;154.075;154.065;0;T;True;3
1621225674000;11553826;154.055;154.075;154.065;0;T;True;3
1621225675000;11553827;154.055;154.075;154.065;0;T;True;3
1621225676000;11553828;154.055;154.075;154.065;0;T;True;3
1621225677000;11553829;154.055;154.075;154.065;0;T;True;3
1621225678000;11553830;154.055;154.075;154.065;0;T;True;3
1621225679000;11553831;154.055;154.075;154.065;0;T;True;3
1621225680000;11553832;154.055;154.075;154.065;0;T;True;3
1621225681000;11553833;154.055;154.075;154.065;0;T;True;3
1621225682000;11553834;154.055;154.075;154.065;0;T;True;3
1621225683000;11553835;154.055;154.075;154.065;0;T;True;3
1621225684000;11553836;154.055;154.075;154.065;0;T;True;3
1621225685000;11553837;154.055;154.075;154.065;0;T;True;3
1621225686000;11553838;154.055;154.075;154.065;0;T;True;3
1621225687000;11553839;154.055;154.075;154.065;0;T;True;3
1621225688000;11553840;154.055;154.075;154.065;0;T;True;3
1621225689000;11553841;154.055;154.075;154.065;0;T;True;3
1621225690000;11553842;154.055;154.075;154.065;0;T;True;3
1621225691000;11553843;154.055;154.075;154.065;0;T;True;3
1621225692000;11553847;154.055;154.075;154.065;3;T;True;3
1621225693000;11553848;154.055;154.075;154.065;0;T;True;3
1621225694000;11553853;154.058;154.078;154.068;4;T;True;3
1621225695000;11553855;154.059;154.079;154.069;1;T;True;3
1621225696000;11553856;154.059;154.079;154.069;0;T;True;3
1621225697000;11553858;154.058;154.078;154.068;1;T;True;3
1621225698000;11553859;154.058;154.078;154.068;0;T;True;3
1621225699000;11553861;154.057;154.077;154.067;1;T;True;3
1621225700000;11553862;154.057;154.077;154.067;0;T;True;3
1621225701000;11553863;154.057;154.077;154.067;0;T;True;3
1621225702000;11553865;154.058;154.078;154.068;1;T;True;3
1621225703000;11553866;154.058;154.078;154.068;0;T;True;3
1621225704000;11553867;154.058;154.078;154.068;0;T;True;3
1621225705000;11553868;154.058;154.078;154.068;0;T;True;3
1621225706000;11553869;154.058;154.078;154.068;0;T;True;3
1621225707000;11553872;154.057;154.077;154.067;2;T;True;3
1621225708000;11553873;154.057;154.077;154.067;0;T;True;3
1621225709000;11553875;154.055;154.075;154.065;1;T;True;3
1621225710000;11553878;154.056;154.076;154.066;2;T;True;3
1621225711000;11553879;154.056;154.076;154.066;0;T;True;3
1621225712000;11553880;154.056;154.076;154.066;0;T;True;3
1621225713000;11553881;154.056;154.076;154.066;0;T;True;3
1621225714000;11553882;154.056;154.076;154.066;0;T;True;3
1621225715000;11553884;154.055;154.075;154.065;1;T;True;3
1621225716000;11553885;154.055;154.075;154.065;0;T;True;3
1621225717000;11553886;154.055;154.075;154.065;0;T;True;3
1621225718000;11553887;154.055;154.075;154.065;0;T;True;3
1621225719000;11553888;154.055;154.075;154.065;0;T;True;3
1621225720000;11553889;154.055;154.075;154.065;0;T;True;3
1621225721000;11553890;154.055;154.075;154.065;0;T;True;3
1621225722000;11553892;154.053;154.073;154.063;1;T;True;3
1621225723000;11553893;154.053;154.073;154.063;0;T;True;3
1621225724000;11553894;154.053;154.073;154.063;0;T;True;3
1621225725000;11553895;154.053;154.073;154.063;0;T;True;3
1621225726000;11553896;154.053;154.073;154.063;0;T;True;3
1621225727000;11553897;154.053;154.073;154.063;0;T;True;3
1621225728000;11553898;154.053;154.073;154.063;0;T;True;3
1621225729000;11553899;154.053;154.073;154.063;0;T;True;3
1621225730000;11553900;154.053;154.073;154.063;0;T;True;3
1621225731000;11553901;154.053;154.073;154.063;0;T;True;3
1621225732000;11553903;154.054;154.074;154.064;1;T;True;3
1621225733000;11553904;154.054;154.074;154.064;0;T;True;3
1621225734000;11553905;154.054;154.074;154.064;0;T;True;3
1621225735000;11553909;154.049;154.069;154.059;3;T;True;3
1621225736000;11553911;154.051;154.071;154.061;1;T;True;3
1621225737000;11553912;154.051;154.071;154.061;0;T;True;3
1621225738000;11553915;154.051;154.071;154.061;2;T;True;3
1621225739000;11553916;154.051;154.071;154.061;0;T;True;3
1621225740000;11553917;154.051;154.071;154.061;0;T;True;3
1621225741000;11553918;154.051;154.071;154.061;0;T;True;3
1621225742000;11553919;154.051;154.071;154.061;0;T;True;3
1621225743000;11553920;154.051;154.071;154.061;0;T;True;3
1621225744000;11553921;154.051;154.071;154.061;0;T;True;3
1621225745000;11553922;154.051;154.071;154.061;0;T;True;3
1621225746000;11553923;154.051;154.071;154.061;0;T;True;3
1621225747000;11553925;154.05;154.07;154.06;1;T;True;3
1621225748000;11553926;154.05;154.07;154.06;0;T;True;3
1621225749000;11553928;154.049;154.069;154.059;1;T;True;3
1621225750000;11553929;154.049;154.069;154.059;0;T;True;3
1621225751000;11553930;154.049;154.069;154.059;0;T;True;3
1621225752000;11553931;154.049;154.069;154.059;0;T;True;3
1621225753000;11553932;154.049;154.069;154.059;0;T;True;3
1621225754000;11553933;154.049;154.069;154.059;0;T;True;3
1621225755000;11553934;154.049;154.069;154.059;0;T;True;3
1621225756000;11553935;154.049;154.069;154.059;0;T;True;3
1621225757000;11553936;154.049;154.069;154.059;0;T;True;3
1621225758000;11553937;154.049;154.069;154.059;0;T;True;3
