ts;n;bid;ask;value;volume;phase;round;active_id
1621243662000;11584111;154.023;154.043;154.033;1;T;True;3
1621243663000;11584112;154.023;154.043;154.033;0;T;True;3
1621243664000;11584115;154.019;154.039;154.029;2;T;True;3
1621243665000;11584116;154.019;154.039;154.029;0;T;True;3
1621243666000;11584118;154.016;154.036;154.026;1;T;True;3
1621243667000;11584119;154.016;154.036;154.026;0;T;True;3
1621243668000;11584121;154.012;154.032;154.022;1;T;True;3
1621243669000;11584122;154.012;154.032;154.022;0;T;True;3
1621243670000;11584124;154.011;154.031;154.021;1;T;True;3
1621243671000;11584125;154.011;154.031;154.021;0;T;True;3
1621243672000;11584127;154.009;154.029;154.019;1;T;True;3
1621243673000;11584129;154.01;154.03;154.02;1;T;True;3
1621243674000;11584131;154.009;154.029;154.019;1;T;True;3
1621243675000;11584132;154.009;154.029;154.019;0;T;True;3
1621243676000;11584133;154.009;154.029;154.019;0;T;True;3
1621243677000;11584134;154.009;154.029;154.019;0;T;True;3
1621243678000;11584135;154.009;154.029;154.019;0;T;True;3
1621243679000;11584136;154.009;154.029;154.019;0;T;True;3
1621243680000;11584139;154.005;154.025;154.015;2;T;True;3
1621243681000;11584143;154.009;154.029;154.019;3;T;True;3
1621243682000;11584144;154.009;154.029;154.019;0;T;True;3
1621243683000;11584145;154.009;154.029;154.019;0;T;True;3
1621243684000;11584146;154.009;154.029;154.019;0;T;True;3
1621243685000;11584147;154.009;154.029;154.019;0;T;True;3
1621243686000;11584149;154.01;154.03;154.02;1;T;True;3
1621243687000;11584151;154.011;154.031;154.021;1;T;True;3
1621243688000;11584153;154.013;154.033;154.023;1;T;True;3
1621243689000;11584154;154.013;154.033;154.023;0;T;True;3
1621243690000;11584156;154.011;154.031;154.021;1;T;True;3
1621243691000;11584157;154.011;154.031;154.021;0;T;True;3
1621243692000;11584164;154.007;154.027;154.017;6;T;True;3
1621243693000;11584165;154.007;154.027;154.017;0;T;True;3
1621243694000;11584167;154.005;154.025;154.015;1;T;True;3
1621243695000;11584169;154.007;154.027;154.017;1;T;True;3
1621243696000;11584170;154.007;154.027;154.017;0;T;True;3
1621243697000;11584173;154.011;154.031;154.021;2;T;True;3
1621243698000;11584178;154.017;154.037;154.027;4;T;True;3
1621243699000;11584179;154.017;154.037;154.027;0;T;True;3
1621243700000;11584181;154.016;154.036;154.026;1;T;True;3
1621243701000;11584183;154.017;154.037;154.027;1;T;True;3
1621243702000;11584186;154.015;154.035;154.025;2;T;True;3
1621243703000;11584187;154.015;154.035;154.025;0;T;True;3
1621243704000;11584189;154.012;154.032;154.022;1;T;True;3
1621243705000;11584191;154.011;154.031;154.021;1;T;True;3
1621243706000;11584193;154.01;154.03;154.02;1;T;True;3
1621243707000;11584195;154.011;154.031;154.021;1;T;True;3
