ts;n;bid;ask;value;volume;phase;round;active_id
1621241862000;11581325;154.048;154.068;154.058;0;T;True;3
1621241863000;11581326;154.048;154.068;154.058;0;T;True;3
1621241864000;11581327;154.048;154.068;154.058;0;T;True;3
1621241865000;11581328;154.048;154.068;154.058;0;T;True;3
1621241866000;11581329;154.048;154.068;154.058;0;T;True;3
1621241867000;11581330;154.048;154.068;154.058;0;T;True;3
1621241868000;11581331;154.048;154.068;154.058;0;T;True;3
1621241869000;11581334;154.046;154.066;154.056;2;T;True;3
1621241870000;11581336;154.044;154.064;154.054;1;T;True;3
1621241871000;11581337;154.044;154.064;154.054;0;T;True;3
1621241872000;11581338;154.044;154.064;154.054;0;T;True;3
1621241873000;11581339;154.044;154.064;154.054;0;T;True;3
1621241874000;11581341;154.043;154.063;154.053;1;T;True;3
1621241875000;11581342;154.043;154.063;154.053;0;T;True;3
1621241876000;11581343;154.043;154.063;154.053;0;T;True;3
1621241877000;11581344;154.043;154.063;154.053;0;T;True;3
1621241878000;11581346;154.042;154.062;154.052;1;T;True;3
1621241879000;11581347;154.042;154.062;154.052;0;T;True;3
1621241880000;11581348;154.042;154.062;154.052;0;T;True;3
1621241881000;11581350;154.041;154.061;154.051;1;T;True;3
1621241882000;11581352;154.042;154.062;154.052;1;T;True;3
1621241883000;11581354;154.041;154.061;154.051;1;T;True;3
1621241884000;11581355;154.041;154.061;154.051;0;T;True;3
1621241885000;11581356;154.041;154.061;154.051;0;T;True;3
1621241886000;11581357;154.041;154.061;154.051;0;T;True;3
1621241887000;11581358;154.041;154.061;154.051;0;T;True;3
1621241888000;11581359;154.041;154.061;154.051;0;T;True;3
1621241889000;11581360;154.041;154.061;154.051;0;T;True;3
1621241890000;11581361;154.041;154.061;154.051;0;T;True;3
1621241891000;11581362;154.041;154.061;154.051;0;T;True;3
1621241892000;11581363;154.041;154.061;154.051;0;T;True;3
1621241893000;11581364;154.041;154.061;154.051;0;T;True;3
1621241894000;11581367;154.043;154.063;154.053;2;T;True;3
1621241895000;11581369;154.053;154.073;154.063;1;T;True;3
1621241896000;11581370;154.053;154.073;154.063;0;T;True;3
1621241897000;11581371;154.053;154.073;154.063;0;T;True;3
1621241898000;11581378;154.043;154.063;154.053;6;T;True;3
1621241899000;11581380;154.045;154.065;154.055;1;T;True;3
1621241900000;11581381;154.045;154.065;154.055;0;T;True;3
1621241901000;11581382;154.045;154.065;154.055;0;T;True;3
1621241902000;11581383;154.045;154.065;154.055;0;T;True;3
1621241903000;11581384;154.045;154.065;154.055;0;T;True;3
1621241904000;11581386;154.046;154.066;154.056;1;T;True;3
1621241905000;11581387;154.046;154.066;154.056;0;T;True;3
1621241906000;11581392;154.04;154.06;154.05;4;T;True;3
1621241907000;11581393;154.04;154.06;154.05;0;T;True;3
1621241908000;11581394;154.04;154.06;154.05;0;T;True;3
1621241909000;11581400;154.036;154.056;154.046;5;T;True;3
1621241910000;11581402;154.038;154.058;154.048;1;T;True;3
1621241911000;11581404;154.037;154.057;154.047;1;T;True;3
1621241912000;11581405;154.037;154.057;154.047;0;T;True;3
1621241913000;11581407;154.038;154.058;154.048;1;T;True;3
1621241914000;11581408;154.038;154.058;154.048;0;T;True;3
1621241915000;11581409;154.038;154.058;154.048;0;T;True;3
1621241916000;11581410;154.038;154.058;154.048;0;T;True;3
1621241917000;11581411;154.038;154.058;154.048;0;T;True;3
1621241918000;11581412;154.038;154.058;154.048;0;T;True;3
1621241919000;11581413;154.038;154.058;154.048;0;T;True;3
1621241920000;11581414;154.038;154.058;154.048;0;T;True;3
1621241921000;11581416;154.037;154.057;154.047;1;T;True;3
1621241922000;11581417;154.037;154.057;154.047;0;T;True;3
1621241923000;11581418;154.037;154.057;154.047;0;T;True;3
1621241924000;11581421;154.041;154.061;154.051;2;T;True;3
1621241925000;11581423;154.042;154.062;154.052;1;T;True;3
1621241926000;11581424;154.042;154.062;154.052;0;T;True;3
1621241927000;11581425;154.042;154.062;154.052;0;T;True;3
1621241928000;11581426;154.042;154.062;154.052;0;T;True;3
1621241929000;11581431;154.049;154.069;154.059;4;T;True;3
1621241930000;11581437;154.056;154.076;154.066;5;T;True;3
1621241931000;11581440;154.053;154.073;154.063;2;T;True;3
1621241932000;11581441;154.053;154.073;154.063;0;T;True;3
1621241933000;11581442;154.053;154.073;154.063;0;T;True;3
1621241934000;11581443;154.053;154.073;154.063;0;T;True;3
1621241935000;11581449;154.053;154.073;154.063;5;T;True;3
1621241936000;11581450;154.053;154.073;154.063;0;T;True;3
1621241937000;11581454;154.057;154.077;154.067;3;T;True;3
1621241938000;11581456;154.06;154.08;154.07;1;T;True;3
1621241939000;11581458;154.059;154.079;154.069;1;T;True;3
1621241940000;11581461;154.056;154.076;154.066;2;T;True;3
1621241941000;11581463;154.055;154.075;154.065;1;T;True;3
1621241942000;11581467;154.051;154.071;154.061;3;T;True;3
1621241943000;11581472;154.037;154.057;154.047;4;T;True;3
1621241944000;11581475;154.033;154.053;154.043;2;T;True;3
1621241945000;11581476;154.033;154.053;154.043;0;T;True;3
1621241946000;11581478;154.037;154.057;154.047;1;T;True;3
1621241947000;11581480;154.039;154.059;154.049;1;T;True;3
1621241948000;11581482;154.037;154.057;154.047;1;T;True;3
1621241949000;11581483;154.037;154.057;154.047;0;T;True;3
1621241950000;11581485;154.031;154.051;154.041;1;T;True;3
1621241951000;11581486;154.031;154.051;154.041;0;T;True;3
1621241952000;11581493;154.03;154.05;154.04;6;T;True;3
1621241953000;11581501;154.035;154.055;154.045;7;T;True;3
1621241954000;11581503;154.034;154.054;154.044;1;T;True;3
1621241955000;11581505;154.033;154.053;154.043;1;T;True;3
1621241956000;11581509;154.035;154.055;154.045;3;T;True;3
1621241957000;11581511;154.031;154.051;154.041;1;T;True;3
1621241958000;11581514;154.035;154.055;154.045;2;T;True;3
1621241959000;11581515;154.035;154.055;154.045;0;T;True;3
1621241960000;11581518;154.04;154.06;154.05;2;T;True;3
1621241961000;11581521;154.039;154.059;154.049;2;T;True;3
1621241962000;11581524;154.037;154.057;154.047;2;T;True;3
1621241963000;11581525;154.037;154.057;154.047;0;T;True;3
1621241964000;11581527;154.035;154.055;154.045;1;T;True;3
1621241965000;11581528;154.035;154.055;154.045;0;T;True;3
1621241966000;11581529;154.035;154.055;154.045;0;T;True;3
1621241967000;11581531;154.036;154.056;154.046;1;T;True;3
1621241968000;11581534;154.033;154.053;154.043;2;T;True;3
1621241969000;11581538;154.033;154.053;154.043;3;T;True;3
1621241970000;11581539;154.033;154.053;154.043;0;T;True;3
1621241971000;11581544;154.039;154.059;154.049;4;T;True;3
1621241972000;11581545;154.039;154.059;154.049;0;T;True;3
1621241973000;11581546;154.039;154.059;154.049;0;T;True;3
1621241974000;11581548;154.041;154.061;154.051;1;T;True;3
1621241975000;11581551;154.037;154.057;154.047;2;T;True;3
1621241976000;11581552;154.037;154.057;154.047;0;T;True;3
1621241977000;11581553;154.037;154.057;154.047;0;T;True;3
1621241978000;11581555;154.034;154.054;154.044;1;T;True;3
1621241979000;11581557;154.033;154.053;154.043;1;T;True;3
1621241980000;11581559;154.031;154.051;154.041;1;T;True;3
1621241981000;11581561;154.032;154.052;154.042;1;T;True;3
1621241982000;11581562;154.032;154.052;154.042;0;T;True;3
1621241983000;11581563;154.032;154.052;154.042;0;T;True;3
1621241984000;11581566;154.035;154.055;154.045;2;T;True;3
1621241985000;11581569;154.037;154.057;154.047;2;T;True;3
1621241986000;11581571;154.041;154.061;154.051;1;T;True;3
1621241987000;11581572;154.041;154.061;154.051;0;T;True;3
1621241988000;11581573;154.041;154.061;154.051;0;T;True;3
1621241989000;11581574;154.041;154.061;154.051;0;T;True;3
