ts;n;bid;ask;value;volume;phase;round;active_id
1621261662000;11617106;153.992;154.012;154.002;0;T;True;3
1621261663000;11617107;153.992;154.012;154.002;0;T;True;3
1621261664000;11617108;153.992;154.012;154.002;0;T;True;3
1621261665000;11617110;153.993;154.013;154.003;1;T;True;3
1621261666000;11617111;153.993;154.013;154.003;0;T;True;3
1621261667000;11617113;153.992;154.012;154.002;1;T;True;3
1621261668000;11617114;153.992;154.012;154.002;0;T;True;3
1621261669000;11617117;153.995;154.015;154.005;2;T;True;3
1621261670000;11617118;153.995;154.015;154.005;0;T;True;3
1621261671000;11617120;153.994;154.014;154.004;1;T;True;3
1621261672000;11617124;154.001;154.021;154.011;3;T;True;3
1621261673000;11617126;153.999;154.019;154.009;1;T;True;3
1621261674000;11617128;153.997;154.017;154.007;1;T;True;3
1621261675000;11617129;153.997;154.017;154.007;0;T;True;3
1621261676000;11617132;153.997;154.017;154.007;2;T;True;3
1621261677000;11617136;154.007;154.027;154.017;3;T;True;3
1621261678000;11617137;154.007;154.027;154.017;0;T;True;3
1621261679000;11617138;154.007;154.027;154.017;0;T;True;3
1621261680000;11617140;154.008;154.028;154.018;1;T;True;3
1621261681000;11617146;154.02;154.04;154.03;5;T;True;3
1621261682000;11617148;154.021;154.041;154.031;1;T;True;3
1621261683000;11617150;154.022;154.042;154.032;1;T;True;3
1621261684000;11617155;154.03;154.05;154.04;4;T;True;3
1621261685000;11617157;154.031;154.051;154.041;1;T;True;3
1621261686000;11617158;154.031;154.051;154.041;0;T;True;3
1621261687000;11617161;154.031;154.051;154.041;2;T;True;3
1621261688000;11617162;154.031;154.051;154.041;0;T;True;3
1621261689000;11617163;154.031;154.051;154.041;0;T;True;3
1621261690000;11617164;154.031;154.051;154.041;0;T;True;3
1621261691000;11617165;154.031;154.051;154.041;0;T;True;3
1621261692000;11617166;154.031;154.051;154.041;0;T;True;3
1621261693000;11617168;154.029;154.049;154.039;1;T;True;3
1621261694000;11617170;154.019;154.039;154.029;1;T;True;3
1621261695000;11617171;154.019;154.039;154.029;0;T;True;3
1621261696000;11617174;154.011;154.031;154.021;2;T;True;3
1621261697000;11617175;154.011;154.031;154.021;0;T;True;3
1621261698000;11617179;154.013;154.033;154.023;3;T;True;3
1621261699000;11617180;154.013;154.033;154.023;0;T;True;3
1621261700000;11617182;154.014;154.034;154.024;1;T;True;3
1621261701000;11617183;154.014;154.034;154.024;0;T;True;3
1621261702000;11617186;154.009;154.029;154.019;2;T;True;3
1621261703000;11617188;154.008;154.028;154.018;1;T;True;3
1621261704000;11617190;154.007;154.027;154.017;1;T;True;3
1621261705000;11617193;154.005;154.025;154.015;2;T;True;3
1621261706000;11617195;154.007;154.027;154.017;1;T;True;3
1621261707000;11617196;154.007;154.027;154.017;0;T;True;3
1621261708000;11617198;154.005;154.025;154.015;1;T;True;3
1621261709000;11617201;154.006;154.026;154.016;2;T;True;3
1621261710000;11617204;154.006;154.026;154.016;2;T;True;3
1621261711000;11617206;154.007;154.027;154.017;1;T;True;3
1621261712000;11617207;154.007;154.027;154.017;0;T;True;3
1621261713000;11617208;154.007;154.027;154.017;0;T;True;3
1621261714000;11617210;154.005;154.025;154.015;1;T;True;3
1621261715000;11617215;154.003;154.023;154.013;4;T;True;3
1621261716000;11617218;154.003;154.023;154.013;2;T;True;3
1621261717000;11617221;154.007;154.027;154.017;2;T;True;3
1621261718000;11617223;154.009;154.029;154.019;1;T;True;3
1621261719000;11617225;154.006;154.026;154.016;1;T;True;3
1621261720000;11617226;154.006;154.026;154.016;0;T;True;3
1621261721000;11617228;154.005;154.025;154.015;1;T;True;3
1621261722000;11617231;154.005;154.025;154.015;2;T;True;3
1621261723000;11617233;154.007;154.027;154.017;1;T;True;3
1621261724000;11617234;154.007;154.027;154.017;0;T;True;3
1621261725000;11617237;154.005;154.025;154.015;2;T;True;3
1621261726000;11617238;154.005;154.025;154.015;0;T;True;3
1621261727000;11617239;154.005;154.025;154.015;0;T;True;3
1621261728000;11617240;154.005;154.025;154.015;0;T;True;3
