ts;n;bid;ask;value;volume;phase;round;active_id
1621259862000;11613392;153.895;153.915;153.905;0;T;True;3
1621259863000;11613393;153.895;153.915;153.905;0;T;True;3
1621259864000;11613394;153.895;153.915;153.905;0;T;True;3
1621259865000;11613396;153.893;153.913;153.903;1;T;True;3
1621259866000;11613397;153.893;153.913;153.903;0;T;True;3
1621259867000;11613398;153.893;153.913;153.903;0;T;True;3
1621259868000;11613399;153.893;153.913;153.903;0;T;True;3
1621259869000;11613400;153.893;153.913;153.903;0;T;True;3
1621259870000;11613401;153.893;153.913;153.903;0;T;True;3
1621259871000;11613403;153.894;153.914;153.904;1;T;True;3
1621259872000;11613404;153.894;153.914;153.904;0;T;True;3
1621259873000;11613405;153.894;153.914;153.904;0;T;True;3
1621259874000;11613408;153.897;153.917;153.907;2;T;True;3
1621259875000;11613409;153.897;153.917;153.907;0;T;True;3
1621259876000;11613411;153.899;153.919;153.909;1;T;True;3
1621259877000;11613413;153.901;153.921;153.911;1;T;True;3
1621259878000;11613414;153.901;153.921;153.911;0;T;True;3
1621259879000;11613417;153.902;153.922;153.912;2;T;True;3
1621259880000;11613418;153.902;153.922;153.912;0;T;True;3
1621259881000;11613420;153.903;153.923;153.913;1;T;True;3
1621259882000;11613424;153.909;153.929;153.919;3;T;True;3
1621259883000;11613428;153.907;153.927;153.917;3;T;True;3
1621259884000;11613430;153.909;153.929;153.919;1;T;True;3
1621259885000;11613432;153.907;153.927;153.917;1;T;True;3
1621259886000;11613433;153.907;153.927;153.917;0;T;True;3
1621259887000;11613434;153.907;153.927;153.917;0;T;True;3
1621259888000;11613435;153.907;153.927;153.917;0;T;True;3
1621259889000;11613436;153.907;153.927;153.917;0;T;True;3
1621259890000;11613437;153.907;153.927;153.917;0;T;True;3
1621259891000;11613438;153.907;153.927;153.917;0;T;True;3
1621259892000;11613440;153.904;153.924;153.914;1;T;True;3
1621259893000;11613441;153.904;153.924;153.914;0;T;True;3
1621259894000;11613443;153.903;153.923;153.913;1;T;True;3
1621259895000;11613445;153.899;153.919;153.909;1;T;True;3
1621259896000;11613447;153.897;153.917;153.907;1;T;True;3
1621259897000;11613448;153.897;153.917;153.907;0;T;True;3
1621259898000;11613450;153.895;153.915;153.905;1;T;True;3
1621259899000;11613452;153.897;153.917;153.907;1;T;True;3
1621259900000;11613455;153.899;153.919;153.909;2;T;True;3
1621259901000;11613458;153.899;153.919;153.909;2;T;True;3
1621259902000;11613461;153.905;153.925;153.915;2;T;True;3
1621259903000;11613462;153.905;153.925;153.915;0;T;True;3
1621259904000;11613464;153.903;153.923;153.913;1;T;True;3
