ts;n;bid;ask;value;volume;phase;round;active_id
1621268863000;11630571;154.218;154.238;154.228;0;T;True;3
1621268864000;11630572;154.218;154.238;154.228;0;T;True;3
1621268865000;11630575;154.215;154.235;154.225;2;T;True;3
1621268866000;11630578;154.215;154.235;154.225;2;T;True;3
1621268867000;11630579;154.215;154.235;154.225;0;T;True;3
1621268868000;11630582;154.215;154.235;154.225;2;T;True;3
1621268869000;11630583;154.215;154.235;154.225;0;T;True;3
1621268870000;11630585;154.216;154.236;154.226;1;T;True;3
1621268871000;11630588;154.221;154.241;154.231;2;T;True;3
1621268872000;11630590;154.22;154.24;154.23;1;T;True;3
1621268873000;11630591;154.22;154.24;154.23;0;T;True;3
1621268874000;11630592;154.22;154.24;154.23;0;T;True;3
1621268875000;11630593;154.22;154.24;154.23;0;T;True;3
1621268876000;11630595;154.219;154.239;154.229;1;T;True;3
1621268877000;11630596;154.219;154.239;154.229;0;T;True;3
1621268878000;11630597;154.219;154.239;154.229;0;T;True;3
1621268879000;11630598;154.219;154.239;154.229;0;T;True;3
1621268880000;11630599;154.219;154.239;154.229;0;T;True;3
1621268881000;11630602;154.223;154.243;154.233;2;T;True;3
1621268882000;11630604;154.222;154.242;154.232;1;T;True;3
1621268883000;11630605;154.222;154.242;154.232;0;T;True;3
1621268884000;11630606;154.222;154.242;154.232;0;T;True;3
1621268885000;11630607;154.222;154.242;154.232;0;T;True;3
1621268886000;11630608;154.222;154.242;154.232;0;T;True;3
1621268887000;11630610;154.221;154.241;154.231;1;T;True;3
1621268888000;11630612;154.223;154.243;154.233;1;T;True;3
1621268889000;11630613;154.223;154.243;154.233;0;T;True;3
1621268890000;11630614;154.223;154.243;154.233;0;T;True;3
1621268891000;11630616;154.225;154.245;154.235;1;T;True;3
1621268892000;11630617;154.225;154.245;154.235;0;T;True;3
1621268893000;11630618;154.225;154.245;154.235;0;T;True;3
1621268894000;11630620;154.223;154.243;154.233;1;T;True;3
1621268895000;11630622;154.224;154.244;154.234;1;T;True;3
1621268896000;11630624;154.223;154.243;154.233;1;T;True;3
1621268897000;11630625;154.223;154.243;154.233;0;T;True;3
1621268898000;11630626;154.223;154.243;154.233;0;T;True;3
1621268899000;11630627;154.223;154.243;154.233;0;T;True;3
1621268900000;11630629;154.218;154.238;154.228;1;T;True;3
1621268901000;11630631;154.219;154.239;154.229;1;T;True;3
1621268902000;11630632;154.219;154.239;154.229;0;T;True;3
1621268903000;11630633;154.219;154.239;154.229;0;T;True;3
1621268904000;11630634;154.219;154.239;154.229;0;T;True;3
1621268905000;11630635;154.219;154.239;154.229;0;T;True;3
1621268906000;11630636;154.219;154.239;154.229;0;T;True;3
1621268907000;11630638;154.22;154.24;154.23;1;T;True;3
1621268908000;11630639;154.22;154.24;154.23;0;T;True;3
1621268909000;11630641;154.222;154.242;154.232;1;T;True;3
1621268910000;11630642;154.222;154.242;154.232;0;T;True;3
1621268911000;11630645;154.223;154.243;154.233;2;T;True;3
1621268912000;11630646;154.223;154.243;154.233;0;T;True;3
1621268913000;11630647;154.223;154.243;154.233;0;T;True;3
1621268914000;11630648;154.223;154.243;154.233;0;T;True;3
1621268915000;11630649;154.223;154.243;154.233;0;T;True;3
1621268916000;11630651;154.221;154.241;154.231;1;T;True;3
1621268917000;11630653;154.22;154.24;154.23;1;T;True;3
1621268918000;11630654;154.22;154.24;154.23;0;T;True;3
1621268919000;11630655;154.22;154.24;154.23;0;T;True;3
1621268920000;11630656;154.22;154.24;154.23;0;T;True;3
1621268921000;11630658;154.221;154.241;154.231;1;T;True;3
1621268922000;11630660;154.223;154.243;154.233;1;T;True;3
1621268923000;11630661;154.223;154.243;154.233;0;T;True;3
1621268924000;11630663;154.224;154.244;154.234;1;T;True;3
1621268925000;11630664;154.224;154.244;154.234;0;T;True;3
