ts;n;bid;ask;value;volume;phase;round;active_id
1621247262000;14162622;1.21656;1.21662;1.21659;0;T;True;1
1621247263000;14162624;1.21655;1.21661;1.21658;1;T;True;1
1621247264000;14162625;1.21655;1.21661;1.21658;0;T;True;1
1621247265000;14162626;1.21655;1.21661;1.21658;0;T;True;1
1621247266000;14162627;1.21655;1.21661;1.21658;0;T;True;1
1621247267000;14162633;1.21652;1.21658;1.21655;5;T;True;1
1621247268000;14162634;1.21652;1.21658;1.21655;0;T;True;1
1621247269000;14162636;1.21654;1.2166;1.21657;1;T;True;1
1621247270000;14162637;1.21654;1.2166;1.21657;0;T;True;1
1621247271000;14162639;1.21653;1.21659;1.21656;1;T;True;1
1621247272000;14162640;1.21653;1.21659;1.21656;0;T;True;1
1621247273000;14162641;1.21653;1.21659;1.21656;0;T;True;1
1621247274000;14162642;1.21653;1.21659;1.21656;0;T;True;1
1621247275000;14162645;1.21653;1.21659;1.21656;2;T;True;1
1621247276000;14162648;1.21656;1.21662;1.21659;2;T;True;1
1621247277000;14162649;1.21656;1.21662;1.21659;0;T;True;1
1621247278000;14162652;1.21654;1.2166;1.21657;2;T;True;1
1621247279000;14162654;1.21654;1.2166;1.21657;1;T;True;1
1621247280000;14162657;1.21654;1.2166;1.21657;2;T;True;1
1621247281000;14162659;1.21654;1.2166;1.21657;1;T;True;1
1621247282000;14162660;1.21654;1.2166;1.21657;0;T;True;1
1621247283000;14162661;1.21654;1.2166;1.21657;0;T;True;1
1621247284000;14162667;1.2165;1.21656;1.21653;5;T;True;1
1621247285000;14162668;1.2165;1.21656;1.21653;0;T;True;1
1621247286000;14162671;1.21648;1.21654;1.21651;2;T;True;1
1621247287000;14162677;1.21645;1.21651;1.21648;5;T;True;1
1621247288000;14162678;1.21645;1.21651;1.21648;0;T;True;1
1621247289000;14162679;1.21645;1.21651;1.21648;0;T;True;1
1621247290000;14162683;1.21648;1.21654;1.21651;3;T;True;1
1621247291000;14162684;1.21648;1.21654;1.21651;0;T;True;1
1621247292000;14162685;1.21648;1.21654;1.21651;0;T;True;1
1621247293000;14162687;1.21647;1.21653;1.2165;1;T;True;1
1621247294000;14162690;1.21648;1.21654;1.21651;2;T;True;1
1621247295000;14162691;1.21648;1.21654;1.21651;0;T;True;1
1621247296000;14162692;1.21648;1.21654;1.21651;0;T;True;1
1621247297000;14162693;1.21648;1.21654;1.21651;0;T;True;1
1621247298000;14162694;1.21648;1.21654;1.21651;0;T;True;1
1621247299000;14162697;1.21648;1.21654;1.21651;2;T;True;1
1621247300000;14162703;1.21649;1.21655;1.21652;5;T;True;1
1621247301000;14162709;1.21646;1.21652;1.21649;5;T;True;1
1621247302000;14162710;1.21646;1.21652;1.21649;0;T;True;1
1621247303000;14162714;1.21646;1.21652;1.21649;3;T;True;1
1621247304000;14162715;1.21646;1.21652;1.21649;0;T;True;1
1621247305000;14162717;1.21646;1.21652;1.21649;1;T;True;1
1621247306000;14162719;1.21645;1.21651;1.21648;1;T;True;1
1621247307000;14162720;1.21645;1.21651;1.21648;0;T;True;1
1621247308000;14162721;1.21645;1.21651;1.21648;0;T;True;1
1621247309000;14162722;1.21645;1.21651;1.21648;0;T;True;1
1621247310000;14162723;1.21645;1.21651;1.21648;0;T;True;1
1621247311000;14162724;1.21645;1.21651;1.21648;0;T;True;1
1621247312000;14162725;1.21645;1.21651;1.21648;0;T;True;1
1621247313000;14162726;1.21645;1.21651;1.21648;0;T;True;1
1621247314000;14162727;1.21645;1.21651;1.21648;0;T;True;1
1621247315000;14162728;1.21645;1.21651;1.21648;0;T;True;1
1621247316000;14162729;1.21645;1.21651;1.21648;0;T;True;1
1621247317000;14162730;1.21645;1.21651;1.21648;0;T;True;1
1621247318000;14162732;1.21644;1.2165;1.21647;1;T;True;1
1621247319000;14162735;1.21644;1.2165;1.21647;2;T;True;1
1621247320000;14162736;1.21644;1.2165;1.21647;0;T;True;1
1621247321000;14162740;1.21646;1.21652;1.21649;3;T;True;1
1621247322000;14162741;1.21646;1.21652;1.21649;0;T;True;1
1621247323000;14162742;1.21646;1.21652;1.21649;0;T;True;1
1621247324000;14162745;1.21646;1.21652;1.21649;2;T;True;1
1621247325000;14162750;1.21646;1.21652;1.21649;4;T;True;1
1621247326000;14162751;1.21646;1.21652;1.21649;0;T;True;1
1621247327000;14162753;1.21646;1.21652;1.21649;1;T;True;1
1621247328000;14162755;1.21645;1.21651;1.21648;1;T;True;1
1621247329000;14162756;1.21645;1.21651;1.21648;0;T;True;1
1621247330000;14162758;1.21645;1.21651;1.21648;1;T;True;1
1621247331000;14162760;1.21644;1.2165;1.21647;1;T;True;1
1621247332000;14162761;1.21644;1.2165;1.21647;0;T;True;1
1621247333000;14162764;1.21644;1.2165;1.21647;2;T;True;1
1621247334000;14162765;1.21644;1.2165;1.21647;0;T;True;1
1621247335000;14162766;1.21644;1.2165;1.21647;0;T;True;1
1621247336000;14162768;1.21644;1.2165;1.21647;1;T;True;1
1621247337000;14162769;1.21644;1.2165;1.21647;0;T;True;1
1621247338000;14162770;1.21644;1.2165;1.21647;0;T;True;1
1621247339000;14162774;1.21647;1.21653;1.2165;3;T;True;1
1621247340000;14162775;1.21647;1.21653;1.2165;0;T;True;1
1621247341000;14162777;1.21646;1.21652;1.21649;1;T;True;1
1621247342000;14162778;1.21646;1.21652;1.21649;0;T;True;1
1621247343000;14162779;1.21646;1.21652;1.21649;0;T;True;1
1621247344000;14162782;1.21648;1.21654;1.21651;2;T;True;1
1621247345000;14162783;1.21648;1.21654;1.21651;0;T;True;1
1621247346000;14162784;1.21648;1.21654;1.21651;0;T;True;1
1621247347000;14162791;1.21651;1.21657;1.21654;6;T;True;1
1621247348000;14162794;1.2165;1.21656;1.21653;2;T;True;1
1621247349000;14162796;1.2165;1.21656;1.21653;1;T;True;1
1621247350000;14162798;1.2165;1.21656;1.21653;1;T;True;1
1621247351000;14162801;1.21648;1.21654;1.21651;2;T;True;1
1621247352000;14162802;1.21648;1.21654;1.21651;0;T;True;1
1621247353000;14162803;1.21648;1.21654;1.21651;0;T;True;1
1621247354000;14162805;1.21648;1.21654;1.21651;1;T;True;1
1621247355000;14162807;1.21648;1.21654;1.21651;1;T;True;1
1621247356000;14162811;1.21646;1.21652;1.21649;3;T;True;1
1621247357000;14162813;1.21645;1.21651;1.21648;1;T;True;1
1621247358000;14162814;1.21645;1.21651;1.21648;0;T;True;1
1621247359000;14162819;1.21646;1.21652;1.21649;4;T;True;1
1621247360000;14162820;1.21646;1.21652;1.21649;0;T;True;1
1621247361000;14162825;1.21648;1.21654;1.21651;4;T;True;1
1621247362000;14162826;1.21648;1.21654;1.21651;0;T;True;1
1621247363000;14162827;1.21648;1.21654;1.21651;0;T;True;1
1621247364000;14162830;1.21648;1.21654;1.21651;2;T;True;1
1621247365000;14162832;1.21648;1.21654;1.21651;1;T;True;1
1621247366000;14162837;1.21648;1.21654;1.21651;4;T;True;1
1621247367000;14162838;1.21648;1.21654;1.21651;0;T;True;1
1621247368000;14162839;1.21648;1.21654;1.21651;0;T;True;1
1621247369000;14162841;1.21648;1.21654;1.21651;1;T;True;1
1621247370000;14162843;1.21648;1.21654;1.21651;1;T;True;1
1621247371000;14162844;1.21648;1.21654;1.21651;0;T;True;1
1621247372000;14162845;1.21648;1.21654;1.21651;0;T;True;1
1621247373000;14162851;1.21648;1.21654;1.21651;5;T;True;1
1621247374000;14162853;1.21648;1.21654;1.21651;1;T;True;1
1621247375000;14162854;1.21648;1.21654;1.21651;0;T;True;1
1621247376000;14162855;1.21648;1.21654;1.21651;0;T;True;1
1621247377000;14162857;1.21646;1.21652;1.21649;1;T;True;1
1621247378000;14162858;1.21646;1.21652;1.21649;0;T;True;1
