ts;n;bid;ask;value;volume;phase;round;active_id
1621225662000;14111268;1.21302;1.21308;1.21305;1;T;True;1
1621225663000;14111269;1.21302;1.21308;1.21305;0;T;True;1
1621225664000;14111270;1.21302;1.21308;1.21305;0;T;True;1
1621225665000;14111272;1.21302;1.21308;1.21305;1;T;True;1
1621225666000;14111273;1.21302;1.21308;1.21305;0;T;True;1
1621225667000;14111275;1.21302;1.21308;1.21305;1;T;True;1
1621225668000;14111276;1.21302;1.21308;1.21305;0;T;True;1
1621225669000;14111277;1.21302;1.21308;1.21305;0;T;True;1
1621225670000;14111278;1.21302;1.21308;1.21305;0;T;True;1
1621225671000;14111279;1.21302;1.21308;1.21305;0;T;True;1
1621225672000;14111281;1.21302;1.21308;1.21305;1;T;True;1
1621225673000;14111282;1.21302;1.21308;1.21305;0;T;True;1
1621225674000;14111283;1.21302;1.21308;1.21305;0;T;True;1
1621225675000;14111287;1.21302;1.21308;1.21305;3;T;True;1
1621225676000;14111288;1.21302;1.21308;1.21305;0;T;True;1
1621225677000;14111291;1.21302;1.21308;1.21305;2;T;True;1
1621225678000;14111292;1.21302;1.21308;1.21305;0;T;True;1
1621225679000;14111295;1.21302;1.21308;1.21305;2;T;True;1
1621225680000;14111296;1.21302;1.21308;1.21305;0;T;True;1
1621225681000;14111297;1.21302;1.21308;1.21305;0;T;True;1
1621225682000;14111298;1.21302;1.21308;1.21305;0;T;True;1
1621225683000;14111299;1.21302;1.21308;1.21305;0;T;True;1
1621225684000;14111300;1.21302;1.21308;1.21305;0;T;True;1
1621225685000;14111301;1.21302;1.21308;1.21305;0;T;True;1
1621225686000;14111302;1.21302;1.21308;1.21305;0;T;True;1
1621225687000;14111303;1.21302;1.21308;1.21305;0;T;True;1
1621225688000;14111306;1.21301;1.21307;1.21304;2;T;True;1
1621225689000;14111312;1.213;1.21306;1.21303;5;T;True;1
1621225690000;14111320;1.21301;1.21307;1.21304;7;T;True;1
1621225691000;14111328;1.213;1.21306;1.21303;7;T;True;1
1621225692000;14111344;1.21298;1.21304;1.21301;15;T;True;1
1621225693000;14111350;1.21297;1.21303;1.213;5;T;True;1
1621225694000;14111367;1.21295;1.21301;1.21298;16;T;True;1
1621225695000;14111378;1.21294;1.213;1.21297;10;T;True;1
1621225696000;14111381;1.21294;1.213;1.21297;2;T;True;1
1621225697000;14111392;1.2129;1.21296;1.21293;10;T;True;1
1621225698000;14111400;1.2129;1.21296;1.21293;7;T;True;1
1621225699000;14111404;1.2129;1.21296;1.21293;3;T;True;1
1621225700000;14111408;1.2129;1.21296;1.21293;3;T;True;1
1621225701000;14111413;1.2129;1.21296;1.21293;4;T;True;1
1621225702000;14111418;1.21292;1.21298;1.21295;4;T;True;1
1621225703000;14111421;1.21292;1.21298;1.21295;2;T;True;1
1621225704000;14111422;1.21292;1.21298;1.21295;0;T;True;1
1621225705000;14111425;1.21292;1.21298;1.21295;2;T;True;1
1621225706000;14111426;1.21292;1.21298;1.21295;0;T;True;1
1621225707000;14111427;1.21292;1.21298;1.21295;0;T;True;1
1621225708000;14111428;1.21292;1.21298;1.21295;0;T;True;1
1621225709000;14111429;1.21292;1.21298;1.21295;0;T;True;1
1621225710000;14111430;1.21292;1.21298;1.21295;0;T;True;1
1621225711000;14111432;1.21291;1.21297;1.21294;1;T;True;1
1621225712000;14111433;1.21291;1.21297;1.21294;0;T;True;1
1621225713000;14111434;1.21291;1.21297;1.21294;0;T;True;1
1621225714000;14111437;1.21291;1.21297;1.21294;2;T;True;1
1621225715000;14111438;1.21291;1.21297;1.21294;0;T;True;1
1621225716000;14111439;1.21291;1.21297;1.21294;0;T;True;1
1621225717000;14111440;1.21291;1.21297;1.21294;0;T;True;1
1621225718000;14111442;1.21291;1.21297;1.21294;1;T;True;1
1621225719000;14111444;1.21291;1.21297;1.21294;1;T;True;1
1621225720000;14111445;1.21291;1.21297;1.21294;0;T;True;1
1621225721000;14111448;1.21291;1.21297;1.21294;2;T;True;1
1621225722000;14111453;1.21291;1.21297;1.21294;4;T;True;1
1621225723000;14111456;1.21291;1.21297;1.21294;2;T;True;1
1621225724000;14111457;1.21291;1.21297;1.21294;0;T;True;1
1621225725000;14111459;1.21291;1.21297;1.21294;1;T;True;1
1621225726000;14111463;1.21291;1.21297;1.21294;3;T;True;1
1621225727000;14111468;1.21291;1.21297;1.21294;4;T;True;1
1621225728000;14111470;1.21292;1.21298;1.21295;1;T;True;1
1621225729000;14111471;1.21292;1.21298;1.21295;0;T;True;1
1621225730000;14111472;1.21292;1.21298;1.21295;0;T;True;1
1621225731000;14111473;1.21292;1.21298;1.21295;0;T;True;1
1621225732000;14111474;1.21292;1.21298;1.21295;0;T;True;1
1621225733000;14111475;1.21292;1.21298;1.21295;0;T;True;1
1621225734000;14111477;1.21291;1.21297;1.21294;1;T;True;1
1621225735000;14111480;1.21291;1.21297;1.21294;2;T;True;1
1621225736000;14111481;1.21291;1.21297;1.21294;0;T;True;1
1621225737000;14111482;1.21291;1.21297;1.21294;0;T;True;1
1621225738000;14111491;1.2129;1.21296;1.21293;8;T;True;1
