ts;n;bid;ask;value;volume;phase;round;active_id
1621249062000;14166628;1.2168;1.21686;1.21683;0;T;True;1
1621249063000;14166634;1.2168;1.21686;1.21683;5;T;True;1
1621249064000;14166637;1.2168;1.21686;1.21683;2;T;True;1
1621249065000;14166638;1.2168;1.21686;1.21683;0;T;True;1
1621249066000;14166648;1.21674;1.2168;1.21677;9;T;True;1
1621249067000;14166655;1.21675;1.21681;1.21678;6;T;True;1
1621249068000;14166658;1.21675;1.21681;1.21678;2;T;True;1
1621249069000;14166659;1.21675;1.21681;1.21678;0;T;True;1
1621249070000;14166663;1.21674;1.2168;1.21677;3;T;True;1
1621249071000;14166664;1.21674;1.2168;1.21677;0;T;True;1
1621249072000;14166665;1.21674;1.2168;1.21677;0;T;True;1
1621249073000;14166667;1.21674;1.2168;1.21677;1;T;True;1
1621249074000;14166672;1.21674;1.2168;1.21677;4;T;True;1
1621249075000;14166676;1.21674;1.2168;1.21677;3;T;True;1
1621249076000;14166678;1.21674;1.2168;1.21677;1;T;True;1
1621249077000;14166679;1.21674;1.2168;1.21677;0;T;True;1
1621249078000;14166684;1.21674;1.2168;1.21677;4;T;True;1
1621249079000;14166693;1.21674;1.2168;1.21677;8;T;True;1
1621249080000;14166697;1.21673;1.21679;1.21676;3;T;True;1
1621249081000;14166698;1.21673;1.21679;1.21676;0;T;True;1
1621249082000;14166705;1.21675;1.21681;1.21678;6;T;True;1
1621249083000;14166714;1.21678;1.21684;1.21681;8;T;True;1
1621249084000;14166719;1.21676;1.21682;1.21679;4;T;True;1
1621249085000;14166720;1.21676;1.21682;1.21679;0;T;True;1
1621249086000;14166721;1.21676;1.21682;1.21679;0;T;True;1
1621249087000;14166726;1.2168;1.21686;1.21683;4;T;True;1
1621249088000;14166728;1.2168;1.21686;1.21683;1;T;True;1
1621249089000;14166730;1.2168;1.21686;1.21683;1;T;True;1
1621249090000;14166731;1.2168;1.21686;1.21683;0;T;True;1
1621249091000;14166733;1.21681;1.21687;1.21684;1;T;True;1
1621249092000;14166739;1.21682;1.21688;1.21685;5;T;True;1
1621249093000;14166742;1.21682;1.21688;1.21685;2;T;True;1
1621249094000;14166744;1.21682;1.21688;1.21685;1;T;True;1
1621249095000;14166746;1.21682;1.21688;1.21685;1;T;True;1
1621249096000;14166749;1.21681;1.21687;1.21684;2;T;True;1
1621249097000;14166751;1.21681;1.21687;1.21684;1;T;True;1
1621249098000;14166756;1.2168;1.21686;1.21683;4;T;True;1
1621249099000;14166760;1.2168;1.21686;1.21683;3;T;True;1
1621249100000;14166763;1.2168;1.21686;1.21683;2;T;True;1
1621249101000;14166772;1.2168;1.21686;1.21683;8;T;True;1
1621249102000;14166776;1.2168;1.21686;1.21683;3;T;True;1
1621249103000;14166778;1.2168;1.21686;1.21683;1;T;True;1
1621249104000;14166781;1.21678;1.21684;1.21681;2;T;True;1
1621249105000;14166782;1.21678;1.21684;1.21681;0;T;True;1
1621249106000;14166788;1.21675;1.21681;1.21678;5;T;True;1
1621249107000;14166790;1.21675;1.21681;1.21678;1;T;True;1
1621249108000;14166796;1.21672;1.21678;1.21675;5;T;True;1
1621249109000;14166797;1.21672;1.21678;1.21675;0;T;True;1
1621249110000;14166798;1.21672;1.21678;1.21675;0;T;True;1
1621249111000;14166799;1.21672;1.21678;1.21675;0;T;True;1
1621249112000;14166800;1.21672;1.21678;1.21675;0;T;True;1
1621249113000;14166803;1.21672;1.21678;1.21675;2;T;True;1
1621249114000;14166804;1.21672;1.21678;1.21675;0;T;True;1
1621249115000;14166806;1.2167;1.21676;1.21673;1;T;True;1
1621249116000;14166807;1.2167;1.21676;1.21673;0;T;True;1
1621249117000;14166808;1.2167;1.21676;1.21673;0;T;True;1
1621249118000;14166809;1.2167;1.21676;1.21673;0;T;True;1
1621249119000;14166810;1.2167;1.21676;1.21673;0;T;True;1
1621249120000;14166813;1.2167;1.21676;1.21673;2;T;True;1
1621249121000;14166814;1.2167;1.21676;1.21673;0;T;True;1
1621249122000;14166820;1.2167;1.21676;1.21673;5;T;True;1
1621249123000;14166824;1.21672;1.21678;1.21675;3;T;True;1
1621249124000;14166825;1.21672;1.21678;1.21675;0;T;True;1
1621249125000;14166826;1.21672;1.21678;1.21675;0;T;True;1
1621249126000;14166827;1.21672;1.21678;1.21675;0;T;True;1
1621249127000;14166830;1.21672;1.21678;1.21675;2;T;True;1
1621249128000;14166838;1.2167;1.21676;1.21673;7;T;True;1
1621249129000;14166840;1.2167;1.21676;1.21673;1;T;True;1
1621249130000;14166843;1.2167;1.21676;1.21673;2;T;True;1
1621249131000;14166846;1.2167;1.21676;1.21673;2;T;True;1
1621249132000;14166849;1.2167;1.21676;1.21673;2;T;True;1
1621249133000;14166856;1.2167;1.21676;1.21673;6;T;True;1
1621249134000;14166858;1.21669;1.21675;1.21672;1;T;True;1
1621249135000;14166861;1.2167;1.21676;1.21673;2;T;True;1
1621249136000;14166863;1.21672;1.21678;1.21675;1;T;True;1
1621249137000;14166866;1.21671;1.21677;1.21674;2;T;True;1
1621249138000;14166868;1.21671;1.21677;1.21674;1;T;True;1
1621249139000;14166869;1.21671;1.21677;1.21674;0;T;True;1
1621249140000;14166873;1.21672;1.21678;1.21675;3;T;True;1
1621249141000;14166874;1.21672;1.21678;1.21675;0;T;True;1
1621249142000;14166875;1.21672;1.21678;1.21675;0;T;True;1
1621249143000;14166876;1.21672;1.21678;1.21675;0;T;True;1
1621249144000;14166877;1.21672;1.21678;1.21675;0;T;True;1
1621249145000;14166878;1.21672;1.21678;1.21675;0;T;True;1
1621249146000;14166879;1.21672;1.21678;1.21675;0;T;True;1
1621249147000;14166881;1.21671;1.21677;1.21674;1;T;True;1
1621249148000;14166882;1.21671;1.21677;1.21674;0;T;True;1
1621249149000;14166885;1.21672;1.21678;1.21675;2;T;True;1
1621249150000;14166888;1.21671;1.21677;1.21674;2;T;True;1
1621249151000;14166889;1.21671;1.21677;1.21674;0;T;True;1
1621249152000;14166892;1.21672;1.21678;1.21675;2;T;True;1
1621249153000;14166893;1.21672;1.21678;1.21675;0;T;True;1
1621249154000;14166894;1.21672;1.21678;1.21675;0;T;True;1
1621249155000;14166898;1.2167;1.21676;1.21673;3;T;True;1
1621249156000;14166900;1.21669;1.21675;1.21672;1;T;True;1
1621249157000;14166902;1.21669;1.21675;1.21672;1;T;True;1
1621249158000;14166904;1.21669;1.21675;1.21672;1;T;True;1
1621249159000;14166905;1.21669;1.21675;1.21672;0;T;True;1
1621249160000;14166909;1.21666;1.21672;1.21669;3;T;True;1
1621249161000;14166911;1.21665;1.21671;1.21668;1;T;True;1
1621249162000;14166916;1.21665;1.21671;1.21668;4;T;True;1
1621249163000;14166919;1.21664;1.2167;1.21667;2;T;True;1
1621249164000;14166924;1.21665;1.21671;1.21668;4;T;True;1
1621249165000;14166931;1.21663;1.21669;1.21666;6;T;True;1
1621249166000;14166933;1.21663;1.21669;1.21666;1;T;True;1
1621249167000;14166936;1.21663;1.21669;1.21666;2;T;True;1
1621249168000;14166937;1.21663;1.21669;1.21666;0;T;True;1
1621249169000;14166939;1.21663;1.21669;1.21666;1;T;True;1
1621249170000;14166940;1.21663;1.21669;1.21666;0;T;True;1
1621249171000;14166943;1.21664;1.2167;1.21667;2;T;True;1
1621249172000;14166944;1.21664;1.2167;1.21667;0;T;True;1
1621249173000;14166945;1.21664;1.2167;1.21667;0;T;True;1
1621249174000;14166950;1.21666;1.21672;1.21669;4;T;True;1
1621249175000;14166954;1.21666;1.21672;1.21669;3;T;True;1
1621249176000;14166955;1.21666;1.21672;1.21669;0;T;True;1
1621249177000;14166956;1.21666;1.21672;1.21669;0;T;True;1
1621249178000;14166957;1.21666;1.21672;1.21669;0;T;True;1
1621249179000;14166959;1.21666;1.21672;1.21669;1;T;True;1
1621249180000;14166962;1.21664;1.2167;1.21667;2;T;True;1
1621249181000;14166966;1.21667;1.21673;1.2167;3;T;True;1
