ts;n;bid;ask;value;volume;phase;round;active_id
1621254462000;14182370;1.21372;1.21378;1.21375;1;T;True;1
1621254463000;14182371;1.21372;1.21378;1.21375;0;T;True;1
1621254464000;14182375;1.21368;1.21374;1.21371;3;T;True;1
1621254465000;14182376;1.21368;1.21374;1.21371;0;T;True;1
1621254466000;14182385;1.21374;1.2138;1.21377;8;T;True;1
1621254467000;14182388;1.21376;1.21382;1.21379;2;T;True;1
1621254468000;14182390;1.21376;1.21382;1.21379;1;T;True;1
1621254469000;14182391;1.21376;1.21382;1.21379;0;T;True;1
1621254470000;14182394;1.21379;1.21385;1.21382;2;T;True;1
1621254471000;14182396;1.2138;1.21386;1.21383;1;T;True;1
1621254472000;14182401;1.21374;1.2138;1.21377;4;T;True;1
1621254473000;14182407;1.21373;1.21379;1.21376;5;T;True;1
1621254474000;14182410;1.21372;1.21378;1.21375;2;T;True;1
1621254475000;14182411;1.21372;1.21378;1.21375;0;T;True;1
1621254476000;14182414;1.21371;1.21377;1.21374;2;T;True;1
1621254477000;14182420;1.21376;1.21382;1.21379;5;T;True;1
1621254478000;14182424;1.21376;1.21382;1.21379;3;T;True;1
1621254479000;14182425;1.21376;1.21382;1.21379;0;T;True;1
1621254480000;14182426;1.21376;1.21382;1.21379;0;T;True;1
1621254481000;14182427;1.21376;1.21382;1.21379;0;T;True;1
1621254482000;14182430;1.21375;1.21381;1.21378;2;T;True;1
1621254483000;14182432;1.21375;1.21381;1.21378;1;T;True;1
1621254484000;14182437;1.21376;1.21382;1.21379;4;T;True;1
1621254485000;14182438;1.21376;1.21382;1.21379;0;T;True;1
1621254486000;14182444;1.21374;1.2138;1.21377;5;T;True;1
1621254487000;14182449;1.21378;1.21384;1.21381;4;T;True;1
1621254488000;14182455;1.21382;1.21388;1.21385;5;T;True;1
1621254489000;14182458;1.21382;1.21388;1.21385;2;T;True;1
1621254490000;14182461;1.2138;1.21386;1.21383;2;T;True;1
1621254491000;14182462;1.2138;1.21386;1.21383;0;T;True;1
1621254492000;14182465;1.2138;1.21386;1.21383;2;T;True;1
1621254493000;14182466;1.2138;1.21386;1.21383;0;T;True;1
1621254494000;14182467;1.2138;1.21386;1.21383;0;T;True;1
1621254495000;14182468;1.2138;1.21386;1.21383;0;T;True;1
1621254496000;14182475;1.2138;1.21386;1.21383;6;T;True;1
1621254497000;14182478;1.2138;1.21386;1.21383;2;T;True;1
1621254498000;14182482;1.21378;1.21384;1.21381;3;T;True;1
1621254499000;14182489;1.2138;1.21386;1.21383;6;T;True;1
1621254500000;14182500;1.21374;1.2138;1.21377;10;T;True;1
1621254501000;14182504;1.21372;1.21378;1.21375;3;T;True;1
1621254502000;14182505;1.21372;1.21378;1.21375;0;T;True;1
1621254503000;14182515;1.21373;1.21379;1.21376;9;T;True;1
1621254504000;14182517;1.21374;1.2138;1.21377;1;T;True;1
1621254505000;14182519;1.21374;1.2138;1.21377;1;T;True;1
1621254506000;14182520;1.21374;1.2138;1.21377;0;T;True;1
1621254507000;14182523;1.21372;1.21378;1.21375;2;T;True;1
1621254508000;14182524;1.21372;1.21378;1.21375;0;T;True;1
1621254509000;14182525;1.21372;1.21378;1.21375;0;T;True;1
1621254510000;14182526;1.21372;1.21378;1.21375;0;T;True;1
1621254511000;14182527;1.21372;1.21378;1.21375;0;T;True;1
1621254512000;14182530;1.21374;1.2138;1.21377;2;T;True;1
1621254513000;14182531;1.21374;1.2138;1.21377;0;T;True;1
1621254514000;14182532;1.21374;1.2138;1.21377;0;T;True;1
1621254515000;14182534;1.21372;1.21378;1.21375;1;T;True;1
1621254516000;14182543;1.21369;1.21375;1.21372;8;T;True;1
1621254517000;14182545;1.21369;1.21375;1.21372;1;T;True;1
1621254518000;14182547;1.2137;1.21376;1.21373;1;T;True;1
1621254519000;14182548;1.2137;1.21376;1.21373;0;T;True;1
1621254520000;14182549;1.2137;1.21376;1.21373;0;T;True;1
1621254521000;14182553;1.21369;1.21375;1.21372;3;T;True;1
1621254522000;14182555;1.2137;1.21376;1.21373;1;T;True;1
1621254523000;14182557;1.2137;1.21376;1.21373;1;T;True;1
1621254524000;14182565;1.21375;1.21381;1.21378;7;T;True;1
1621254525000;14182575;1.21378;1.21384;1.21381;9;T;True;1
1621254526000;14182578;1.21378;1.21384;1.21381;2;T;True;1
1621254527000;14182579;1.21378;1.21384;1.21381;0;T;True;1
1621254528000;14182585;1.2138;1.21386;1.21383;5;T;True;1
1621254529000;14182588;1.2138;1.21386;1.21383;2;T;True;1
1621254530000;14182592;1.21378;1.21384;1.21381;3;T;True;1
1621254531000;14182595;1.21377;1.21383;1.2138;2;T;True;1
1621254532000;14182596;1.21377;1.21383;1.2138;0;T;True;1
1621254533000;14182601;1.21376;1.21382;1.21379;4;T;True;1
1621254534000;14182602;1.21376;1.21382;1.21379;0;T;True;1
1621254535000;14182605;1.21377;1.21383;1.2138;2;T;True;1
1621254536000;14182610;1.21378;1.21384;1.21381;4;T;True;1
1621254537000;14182611;1.21378;1.21384;1.21381;0;T;True;1
1621254538000;14182616;1.21378;1.21384;1.21381;4;T;True;1
1621254539000;14182617;1.21378;1.21384;1.21381;0;T;True;1
1621254540000;14182618;1.21378;1.21384;1.21381;0;T;True;1
1621254541000;14182626;1.21374;1.2138;1.21377;7;T;True;1
1621254542000;14182627;1.21374;1.2138;1.21377;0;T;True;1
1621254543000;14182631;1.21374;1.2138;1.21377;3;T;True;1
1621254544000;14182635;1.21374;1.2138;1.21377;3;T;True;1
1621254545000;14182636;1.21374;1.2138;1.21377;0;T;True;1
1621254546000;14182637;1.21374;1.2138;1.21377;0;T;True;1
1621254547000;14182638;1.21374;1.2138;1.21377;0;T;True;1
1621254548000;14182642;1.21374;1.2138;1.21377;3;T;True;1
1621254549000;14182645;1.21375;1.21381;1.21378;2;T;True;1
1621254550000;14182647;1.21375;1.21381;1.21378;1;T;True;1
1621254551000;14182650;1.21376;1.21382;1.21379;2;T;True;1
1621254552000;14182651;1.21376;1.21382;1.21379;0;T;True;1
1621254553000;14182655;1.21377;1.21383;1.2138;3;T;True;1
1621254554000;14182657;1.21377;1.21383;1.2138;1;T;True;1
1621254555000;14182660;1.21377;1.21383;1.2138;2;T;True;1
1621254556000;14182664;1.21377;1.21383;1.2138;3;T;True;1
1621254557000;14182665;1.21377;1.21383;1.2138;0;T;True;1
1621254558000;14182666;1.21377;1.21383;1.2138;0;T;True;1
1621254559000;14182668;1.21377;1.21383;1.2138;1;T;True;1
1621254560000;14182672;1.21377;1.21383;1.2138;3;T;True;1
1621254561000;14182678;1.21385;1.21391;1.21388;5;T;True;1
1621254562000;14182695;1.21373;1.21379;1.21376;16;T;True;1
1621254563000;14182699;1.21372;1.21378;1.21375;3;T;True;1
1621254564000;14182700;1.21372;1.21378;1.21375;0;T;True;1
1621254565000;14182701;1.21372;1.21378;1.21375;0;T;True;1
1621254566000;14182703;1.21372;1.21378;1.21375;1;T;True;1
1621254567000;14182704;1.21372;1.21378;1.21375;0;T;True;1
1621254568000;14182707;1.21372;1.21378;1.21375;2;T;True;1
1621254569000;14182708;1.21372;1.21378;1.21375;0;T;True;1
1621254570000;14182710;1.21372;1.21378;1.21375;1;T;True;1
1621254571000;14182715;1.21373;1.21379;1.21376;4;T;True;1
1621254572000;14182717;1.21372;1.21378;1.21375;1;T;True;1
1621254573000;14182718;1.21372;1.21378;1.21375;0;T;True;1
1621254574000;14182720;1.21372;1.21378;1.21375;1;T;True;1
1621254575000;14182722;1.21371;1.21377;1.21374;1;T;True;1
1621254576000;14182724;1.21371;1.21377;1.21374;1;T;True;1
1621254577000;14182725;1.21371;1.21377;1.21374;0;T;True;1
1621254578000;14182727;1.21371;1.21377;1.21374;1;T;True;1
1621254579000;14182728;1.21371;1.21377;1.21374;0;T;True;1
1621254580000;14182729;1.21371;1.21377;1.21374;0;T;True;1
1621254581000;14182731;1.21372;1.21378;1.21375;1;T;True;1
1621254582000;14182733;1.21372;1.21378;1.21375;1;T;True;1
1621254583000;14182735;1.21373;1.21379;1.21376;1;T;True;1
1621254584000;14182737;1.21374;1.2138;1.21377;1;T;True;1
1621254585000;14182739;1.21372;1.21378;1.21375;1;T;True;1
1621254586000;14182740;1.21372;1.21378;1.21375;0;T;True;1
1621254587000;14182742;1.21373;1.21379;1.21376;1;T;True;1
1621254588000;14182743;1.21373;1.21379;1.21376;0;T;True;1
1621254589000;14182752;1.21372;1.21378;1.21375;8;T;True;1
1621254590000;14182757;1.21374;1.2138;1.21377;4;T;True;1
1621254591000;14182760;1.21374;1.2138;1.21377;2;T;True;1
1621254592000;14182761;1.21374;1.2138;1.21377;0;T;True;1
1621254593000;14182763;1.21373;1.21379;1.21376;1;T;True;1
1621254594000;14182764;1.21373;1.21379;1.21376;0;T;True;1
1621254595000;14182765;1.21373;1.21379;1.21376;0;T;True;1
1621254596000;14182767;1.21374;1.2138;1.21377;1;T;True;1
1621254597000;14182769;1.21374;1.2138;1.21377;1;T;True;1
1621254598000;14182770;1.21374;1.2138;1.21377;0;T;True;1
1621254599000;14182771;1.21374;1.2138;1.21377;0;T;True;1
1621254600000;14182772;1.21374;1.2138;1.21377;0;T;True;1
1621254601000;14182783;1.21374;1.2138;1.21377;10;T;True;1
1621254602000;14182790;1.21372;1.21378;1.21375;6;T;True;1
1621254603000;14182794;1.21373;1.21379;1.21376;3;T;True;1
1621254604000;14182795;1.21373;1.21379;1.21376;0;T;True;1
1621254605000;14182796;1.21373;1.21379;1.21376;0;T;True;1
1621254606000;14182800;1.21372;1.21378;1.21375;3;T;True;1
1621254607000;14182804;1.21372;1.21378;1.21375;3;T;True;1
1621254608000;14182805;1.21372;1.21378;1.21375;0;T;True;1
1621254609000;14182809;1.21374;1.2138;1.21377;3;T;True;1
1621254610000;14182810;1.21374;1.2138;1.21377;0;T;True;1
1621254611000;14182811;1.21374;1.2138;1.21377;0;T;True;1
1621254612000;14182813;1.21375;1.21381;1.21378;1;T;True;1
1621254613000;14182814;1.21375;1.21381;1.21378;0;T;True;1
1621254614000;14182815;1.21375;1.21381;1.21378;0;T;True;1
1621254615000;14182816;1.21375;1.21381;1.21378;0;T;True;1
1621254616000;14182823;1.21376;1.21382;1.21379;6;T;True;1
1621254617000;14182833;1.21378;1.21384;1.21381;9;T;True;1
1621254618000;14182834;1.21378;1.21384;1.21381;0;T;True;1
1621254619000;14182842;1.21386;1.21392;1.21389;7;T;True;1
1621254620000;14182843;1.21386;1.21392;1.21389;0;T;True;1
1621254621000;14182844;1.21386;1.21392;1.21389;0;T;True;1
1621254622000;14182846;1.21384;1.2139;1.21387;1;T;True;1
1621254623000;14182852;1.21387;1.21393;1.2139;5;T;True;1
1621254624000;14182853;1.21387;1.21393;1.2139;0;T;True;1
1621254625000;14182856;1.21388;1.21394;1.21391;2;T;True;1
1621254626000;14182858;1.21388;1.21394;1.21391;1;T;True;1
1621254627000;14182862;1.2139;1.21396;1.21393;3;T;True;1
1621254628000;14182863;1.2139;1.21396;1.21393;0;T;True;1
1621254629000;14182864;1.2139;1.21396;1.21393;0;T;True;1
1621254630000;14182866;1.21388;1.21394;1.21391;1;T;True;1
1621254631000;14182867;1.21388;1.21394;1.21391;0;T;True;1
1621254632000;14182868;1.21388;1.21394;1.21391;0;T;True;1
1621254633000;14182872;1.21386;1.21392;1.21389;3;T;True;1
