ts;n;bid;ask;value;volume;phase;round;active_id
1621229262000;14117571;1.21272;1.21278;1.21275;0;T;True;1
1621229263000;14117572;1.21272;1.21278;1.21275;0;T;True;1
1621229264000;14117573;1.21272;1.21278;1.21275;0;T;True;1
1621229265000;14117574;1.21272;1.21278;1.21275;0;T;True;1
1621229266000;14117575;1.21272;1.21278;1.21275;0;T;True;1
1621229267000;14117576;1.21272;1.21278;1.21275;0;T;True;1
1621229268000;14117577;1.21272;1.21278;1.21275;0;T;True;1
1621229269000;14117578;1.21272;1.21278;1.21275;0;T;True;1
1621229270000;14117579;1.21272;1.21278;1.21275;0;T;True;1
1621229271000;14117580;1.21272;1.21278;1.21275;0;T;True;1
1621229272000;14117581;1.21272;1.21278;1.21275;0;T;True;1
1621229273000;14117582;1.21272;1.21278;1.21275;0;T;True;1
1621229274000;14117583;1.21272;1.21278;1.21275;0;T;True;1
1621229275000;14117584;1.21272;1.21278;1.21275;0;T;True;1
1621229276000;14117585;1.21272;1.21278;1.21275;0;T;True;1
1621229277000;14117586;1.21272;1.21278;1.21275;0;T;True;1
1621229278000;14117587;1.21272;1.21278;1.21275;0;T;True;1
1621229279000;14117588;1.21272;1.21278;1.21275;0;T;True;1
1621229280000;14117589;1.21272;1.21278;1.21275;0;T;True;1
1621229281000;14117590;1.21272;1.21278;1.21275;0;T;True;1
1621229282000;14117591;1.21272;1.21278;1.21275;0;T;True;1
1621229283000;14117593;1.21272;1.21278;1.21275;1;T;True;1
1621229284000;14117599;1.21275;1.21281;1.21278;5;T;True;1
1621229285000;14117603;1.21275;1.21281;1.21278;3;T;True;1
1621229286000;14117605;1.21275;1.21281;1.21278;1;T;True;1
1621229287000;14117606;1.21275;1.21281;1.21278;0;T;True;1
1621229288000;14117607;1.21275;1.21281;1.21278;0;T;True;1
1621229289000;14117609;1.21275;1.21281;1.21278;1;T;True;1
1621229290000;14117612;1.21276;1.21282;1.21279;2;T;True;1
1621229291000;14117613;1.21276;1.21282;1.21279;0;T;True;1
1621229292000;14117614;1.21276;1.21282;1.21279;0;T;True;1
1621229293000;14117616;1.21275;1.21281;1.21278;1;T;True;1
1621229294000;14117619;1.21275;1.21281;1.21278;2;T;True;1
1621229295000;14117623;1.21274;1.2128;1.21277;3;T;True;1
1621229296000;14117624;1.21274;1.2128;1.21277;0;T;True;1
1621229297000;14117625;1.21274;1.2128;1.21277;0;T;True;1
1621229298000;14117626;1.21274;1.2128;1.21277;0;T;True;1
1621229299000;14117627;1.21274;1.2128;1.21277;0;T;True;1
1621229300000;14117628;1.21274;1.2128;1.21277;0;T;True;1
1621229301000;14117629;1.21274;1.2128;1.21277;0;T;True;1
1621229302000;14117630;1.21274;1.2128;1.21277;0;T;True;1
1621229303000;14117633;1.21274;1.2128;1.21277;2;T;True;1
1621229304000;14117634;1.21274;1.2128;1.21277;0;T;True;1
1621229305000;14117635;1.21274;1.2128;1.21277;0;T;True;1
1621229306000;14117636;1.21274;1.2128;1.21277;0;T;True;1
1621229307000;14117637;1.21274;1.2128;1.21277;0;T;True;1
1621229308000;14117638;1.21274;1.2128;1.21277;0;T;True;1
1621229309000;14117639;1.21274;1.2128;1.21277;0;T;True;1
1621229310000;14117640;1.21274;1.2128;1.21277;0;T;True;1
1621229311000;14117641;1.21274;1.2128;1.21277;0;T;True;1
1621229312000;14117642;1.21274;1.2128;1.21277;0;T;True;1
1621229313000;14117643;1.21274;1.2128;1.21277;0;T;True;1
1621229314000;14117645;1.21274;1.2128;1.21277;1;T;True;1
1621229315000;14117647;1.21274;1.2128;1.21277;1;T;True;1
1621229316000;14117648;1.21274;1.2128;1.21277;0;T;True;1
1621229317000;14117649;1.21274;1.2128;1.21277;0;T;True;1
1621229318000;14117650;1.21274;1.2128;1.21277;0;T;True;1
1621229319000;14117651;1.21274;1.2128;1.21277;0;T;True;1
1621229320000;14117652;1.21274;1.2128;1.21277;0;T;True;1
1621229321000;14117653;1.21274;1.2128;1.21277;0;T;True;1
1621229322000;14117654;1.21274;1.2128;1.21277;0;T;True;1
1621229323000;14117655;1.21274;1.2128;1.21277;0;T;True;1
1621229324000;14117656;1.21274;1.2128;1.21277;0;T;True;1
1621229325000;14117657;1.21274;1.2128;1.21277;0;T;True;1
1621229326000;14117658;1.21274;1.2128;1.21277;0;T;True;1
1621229327000;14117659;1.21274;1.2128;1.21277;0;T;True;1
1621229328000;14117660;1.21274;1.2128;1.21277;0;T;True;1
1621229329000;14117661;1.21274;1.2128;1.21277;0;T;True;1
1621229330000;14117662;1.21274;1.2128;1.21277;0;T;True;1
1621229331000;14117663;1.21274;1.2128;1.21277;0;T;True;1
1621229332000;14117664;1.21274;1.2128;1.21277;0;T;True;1
1621229333000;14117665;1.21274;1.2128;1.21277;0;T;True;1
1621229334000;14117666;1.21274;1.2128;1.21277;0;T;True;1
1621229335000;14117668;1.21274;1.2128;1.21277;1;T;True;1
1621229336000;14117669;1.21274;1.2128;1.21277;0;T;True;1
1621229337000;14117670;1.21274;1.2128;1.21277;0;T;True;1
