ts;n;bid;ask;value;volume;phase;round;active_id
1621231062000;14120618;1.21272;1.21278;1.21275;0;T;True;1
1621231063000;14120619;1.21272;1.21278;1.21275;0;T;True;1
1621231064000;14120620;1.21272;1.21278;1.21275;0;T;True;1
1621231065000;14120621;1.21272;1.21278;1.21275;0;T;True;1
1621231066000;14120624;1.21272;1.21278;1.21275;2;T;True;1
1621231067000;14120625;1.21272;1.21278;1.21275;0;T;True;1
1621231068000;14120626;1.21272;1.21278;1.21275;0;T;True;1
1621231069000;14120627;1.21272;1.21278;1.21275;0;T;True;1
1621231070000;14120628;1.21272;1.21278;1.21275;0;T;True;1
1621231071000;14120631;1.21272;1.21278;1.21275;2;T;True;1
1621231072000;14120633;1.21272;1.21278;1.21275;1;T;True;1
1621231073000;14120634;1.21272;1.21278;1.21275;0;T;True;1
1621231074000;14120635;1.21272;1.21278;1.21275;0;T;True;1
1621231075000;14120636;1.21272;1.21278;1.21275;0;T;True;1
1621231076000;14120638;1.21272;1.21278;1.21275;1;T;True;1
1621231077000;14120639;1.21272;1.21278;1.21275;0;T;True;1
1621231078000;14120640;1.21272;1.21278;1.21275;0;T;True;1
1621231079000;14120641;1.21272;1.21278;1.21275;0;T;True;1
1621231080000;14120642;1.21272;1.21278;1.21275;0;T;True;1
1621231081000;14120643;1.21272;1.21278;1.21275;0;T;True;1
1621231082000;14120644;1.21272;1.21278;1.21275;0;T;True;1
1621231083000;14120645;1.21272;1.21278;1.21275;0;T;True;1
1621231084000;14120646;1.21272;1.21278;1.21275;0;T;True;1
1621231085000;14120651;1.2127;1.21276;1.21273;4;T;True;1
1621231086000;14120652;1.2127;1.21276;1.21273;0;T;True;1
1621231087000;14120653;1.2127;1.21276;1.21273;0;T;True;1
1621231088000;14120654;1.2127;1.21276;1.21273;0;T;True;1
1621231089000;14120655;1.2127;1.21276;1.21273;0;T;True;1
1621231090000;14120659;1.21269;1.21275;1.21272;3;T;True;1
1621231091000;14120660;1.21269;1.21275;1.21272;0;T;True;1
1621231092000;14120666;1.21267;1.21273;1.2127;5;T;True;1
1621231093000;14120667;1.21267;1.21273;1.2127;0;T;True;1
1621231094000;14120668;1.21267;1.21273;1.2127;0;T;True;1
1621231095000;14120669;1.21267;1.21273;1.2127;0;T;True;1
1621231096000;14120671;1.21268;1.21274;1.21271;1;T;True;1
1621231097000;14120672;1.21268;1.21274;1.21271;0;T;True;1
1621231098000;14120673;1.21268;1.21274;1.21271;0;T;True;1
1621231099000;14120674;1.21268;1.21274;1.21271;0;T;True;1
1621231100000;14120675;1.21268;1.21274;1.21271;0;T;True;1
1621231101000;14120676;1.21268;1.21274;1.21271;0;T;True;1
1621231102000;14120677;1.21268;1.21274;1.21271;0;T;True;1
1621231103000;14120678;1.21268;1.21274;1.21271;0;T;True;1
1621231104000;14120679;1.21268;1.21274;1.21271;0;T;True;1
1621231105000;14120680;1.21268;1.21274;1.21271;0;T;True;1
1621231106000;14120681;1.21268;1.21274;1.21271;0;T;True;1
1621231107000;14120682;1.21268;1.21274;1.21271;0;T;True;1
1621231108000;14120683;1.21268;1.21274;1.21271;0;T;True;1
