ts;n;bid;ask;value;volume;phase;round;active_id
1621236462000;14135161;1.21432;1.21438;1.21435;0;T;True;1
1621236463000;14135162;1.21432;1.21438;1.21435;0;T;True;1
1621236464000;14135163;1.21432;1.21438;1.21435;0;T;True;1
1621236465000;14135164;1.21432;1.21438;1.21435;0;T;True;1
1621236466000;14135165;1.21432;1.21438;1.21435;0;T;True;1
1621236467000;14135166;1.21432;1.21438;1.21435;0;T;True;1
1621236468000;14135167;1.21432;1.21438;1.21435;0;T;True;1
1621236469000;14135168;1.21432;1.21438;1.21435;0;T;True;1
1621236470000;14135170;1.21433;1.21439;1.21436;1;T;True;1
1621236471000;14135171;1.21433;1.21439;1.21436;0;T;True;1
1621236472000;14135178;1.21426;1.21432;1.21429;6;T;True;1
1621236473000;14135180;1.21427;1.21433;1.2143;1;T;True;1
1621236474000;14135181;1.21427;1.21433;1.2143;0;T;True;1
1621236475000;14135186;1.21428;1.21434;1.21431;4;T;True;1
1621236476000;14135187;1.21428;1.21434;1.21431;0;T;True;1
1621236477000;14135190;1.21428;1.21434;1.21431;2;T;True;1
1621236478000;14135191;1.21428;1.21434;1.21431;0;T;True;1
1621236479000;14135193;1.21428;1.21434;1.21431;1;T;True;1
1621236480000;14135197;1.21432;1.21438;1.21435;3;T;True;1
1621236481000;14135198;1.21432;1.21438;1.21435;0;T;True;1
1621236482000;14135202;1.21428;1.21434;1.21431;3;T;True;1
1621236483000;14135203;1.21428;1.21434;1.21431;0;T;True;1
1621236484000;14135204;1.21428;1.21434;1.21431;0;T;True;1
1621236485000;14135205;1.21428;1.21434;1.21431;0;T;True;1
1621236486000;14135208;1.21428;1.21434;1.21431;2;T;True;1
1621236487000;14135210;1.21428;1.21434;1.21431;1;T;True;1
1621236488000;14135211;1.21428;1.21434;1.21431;0;T;True;1
1621236489000;14135212;1.21428;1.21434;1.21431;0;T;True;1
1621236490000;14135213;1.21428;1.21434;1.21431;0;T;True;1
1621236491000;14135214;1.21428;1.21434;1.21431;0;T;True;1
1621236492000;14135215;1.21428;1.21434;1.21431;0;T;True;1
1621236493000;14135217;1.21428;1.21434;1.21431;1;T;True;1
1621236494000;14135218;1.21428;1.21434;1.21431;0;T;True;1
1621236495000;14135220;1.21428;1.21434;1.21431;1;T;True;1
1621236496000;14135222;1.21428;1.21434;1.21431;1;T;True;1
1621236497000;14135225;1.2143;1.21436;1.21433;2;T;True;1
1621236498000;14135228;1.2143;1.21436;1.21433;2;T;True;1
1621236499000;14135230;1.2143;1.21436;1.21433;1;T;True;1
1621236500000;14135237;1.21429;1.21435;1.21432;6;T;True;1
1621236501000;14135241;1.21428;1.21434;1.21431;3;T;True;1
1621236502000;14135243;1.21427;1.21433;1.2143;1;T;True;1
1621236503000;14135244;1.21427;1.21433;1.2143;0;T;True;1
1621236504000;14135245;1.21427;1.21433;1.2143;0;T;True;1
1621236505000;14135250;1.2143;1.21436;1.21433;4;T;True;1
1621236506000;14135251;1.2143;1.21436;1.21433;0;T;True;1
1621236507000;14135252;1.2143;1.21436;1.21433;0;T;True;1
1621236508000;14135253;1.2143;1.21436;1.21433;0;T;True;1
1621236509000;14135254;1.2143;1.21436;1.21433;0;T;True;1
1621236510000;14135255;1.2143;1.21436;1.21433;0;T;True;1
1621236511000;14135256;1.2143;1.21436;1.21433;0;T;True;1
1621236512000;14135261;1.21435;1.21441;1.21438;4;T;True;1
1621236513000;14135270;1.21433;1.21439;1.21436;8;T;True;1
1621236514000;14135273;1.21432;1.21438;1.21435;2;T;True;1
1621236515000;14135275;1.21432;1.21438;1.21435;1;T;True;1
1621236516000;14135278;1.21433;1.21439;1.21436;2;T;True;1
1621236517000;14135281;1.21432;1.21438;1.21435;2;T;True;1
1621236518000;14135282;1.21432;1.21438;1.21435;0;T;True;1
1621236519000;14135283;1.21432;1.21438;1.21435;0;T;True;1
1621236520000;14135286;1.21432;1.21438;1.21435;2;T;True;1
1621236521000;14135288;1.21432;1.21438;1.21435;1;T;True;1
1621236522000;14135289;1.21432;1.21438;1.21435;0;T;True;1
1621236523000;14135290;1.21432;1.21438;1.21435;0;T;True;1
1621236524000;14135294;1.21434;1.2144;1.21437;3;T;True;1
1621236525000;14135295;1.21434;1.2144;1.21437;0;T;True;1
1621236526000;14135299;1.21433;1.21439;1.21436;3;T;True;1
1621236527000;14135301;1.21432;1.21438;1.21435;1;T;True;1
1621236528000;14135306;1.21431;1.21437;1.21434;4;T;True;1
1621236529000;14135307;1.21431;1.21437;1.21434;0;T;True;1
1621236530000;14135309;1.2143;1.21436;1.21433;1;T;True;1
1621236531000;14135310;1.2143;1.21436;1.21433;0;T;True;1
1621236532000;14135311;1.2143;1.21436;1.21433;0;T;True;1
1621236533000;14135312;1.2143;1.21436;1.21433;0;T;True;1
1621236534000;14135314;1.2143;1.21436;1.21433;1;T;True;1
