ts;n;bid;ask;value;volume;phase;round;active_id
1621216662000;14093992;1.21326;1.21332;1.21329;0;T;True;1
1621216663000;14093993;1.21326;1.21332;1.21329;0;T;True;1
1621216664000;14093994;1.21326;1.21332;1.21329;0;T;True;1
1621216665000;14093995;1.21326;1.21332;1.21329;0;T;True;1
1621216666000;14093996;1.21326;1.21332;1.21329;0;T;True;1
1621216667000;14093997;1.21326;1.21332;1.21329;0;T;True;1
1621216668000;14094000;1.21326;1.21332;1.21329;2;T;True;1
1621216669000;14094001;1.21326;1.21332;1.21329;0;T;True;1
1621216670000;14094002;1.21326;1.21332;1.21329;0;T;True;1
1621216671000;14094004;1.21326;1.21332;1.21329;1;T;True;1
1621216672000;14094005;1.21326;1.21332;1.21329;0;T;True;1
1621216673000;14094006;1.21326;1.21332;1.21329;0;T;True;1
1621216674000;14094007;1.21326;1.21332;1.21329;0;T;True;1
1621216675000;14094008;1.21326;1.21332;1.21329;0;T;True;1
1621216676000;14094010;1.21326;1.21332;1.21329;1;T;True;1
1621216677000;14094011;1.21326;1.21332;1.21329;0;T;True;1
1621216678000;14094012;1.21326;1.21332;1.21329;0;T;True;1
1621216679000;14094013;1.21326;1.21332;1.21329;0;T;True;1
1621216680000;14094014;1.21326;1.21332;1.21329;0;T;True;1
1621216681000;14094015;1.21326;1.21332;1.21329;0;T;True;1
1621216682000;14094017;1.21326;1.21332;1.21329;1;T;True;1
1621216683000;14094019;1.21326;1.21332;1.21329;1;T;True;1
1621216684000;14094020;1.21326;1.21332;1.21329;0;T;True;1
1621216685000;14094021;1.21326;1.21332;1.21329;0;T;True;1
1621216686000;14094022;1.21326;1.21332;1.21329;0;T;True;1
1621216687000;14094023;1.21326;1.21332;1.21329;0;T;True;1
1621216688000;14094026;1.21326;1.21332;1.21329;2;T;True;1
1621216689000;14094028;1.21327;1.21333;1.2133;1;T;True;1
1621216690000;14094030;1.21327;1.21333;1.2133;1;T;True;1
1621216691000;14094031;1.21327;1.21333;1.2133;0;T;True;1
1621216692000;14094033;1.21327;1.21333;1.2133;1;T;True;1
1621216693000;14094034;1.21327;1.21333;1.2133;0;T;True;1
1621216694000;14094035;1.21327;1.21333;1.2133;0;T;True;1
1621216695000;14094037;1.21326;1.21332;1.21329;1;T;True;1
1621216696000;14094043;1.21328;1.21334;1.21331;5;T;True;1
1621216697000;14094045;1.21329;1.21335;1.21332;1;T;True;1
1621216698000;14094046;1.21329;1.21335;1.21332;0;T;True;1
1621216699000;14094047;1.21329;1.21335;1.21332;0;T;True;1
1621216700000;14094050;1.21329;1.21335;1.21332;2;T;True;1
1621216701000;14094051;1.21329;1.21335;1.21332;0;T;True;1
1621216702000;14094053;1.2133;1.21336;1.21333;1;T;True;1
1621216703000;14094054;1.2133;1.21336;1.21333;0;T;True;1
1621216704000;14094055;1.2133;1.21336;1.21333;0;T;True;1
1621216705000;14094058;1.21328;1.21334;1.21331;2;T;True;1
1621216706000;14094063;1.21328;1.21334;1.21331;4;T;True;1
1621216707000;14094066;1.21329;1.21335;1.21332;2;T;True;1
1621216708000;14094067;1.21329;1.21335;1.21332;0;T;True;1
1621216709000;14094068;1.21329;1.21335;1.21332;0;T;True;1
1621216710000;14094069;1.21329;1.21335;1.21332;0;T;True;1
1621216711000;14094070;1.21329;1.21335;1.21332;0;T;True;1
