ts;n;bid;ask;value;volume;phase;round;active_id
1621247262000;11533546;0.86194;0.86206;0.862;0;T;True;2
1621247263000;11533547;0.86194;0.86206;0.862;0;T;True;2
1621247264000;11533548;0.86194;0.86206;0.862;0;T;True;2
1621247265000;11533549;0.86194;0.86206;0.862;0;T;True;2
1621247266000;11533554;0.86188;0.862;0.86194;4;T;True;2
1621247267000;11533558;0.86189;0.86201;0.86195;3;T;True;2
1621247268000;11533559;0.86189;0.86201;0.86195;0;T;True;2
1621247269000;11533561;0.8619;0.86202;0.86196;1;T;True;2
1621247270000;11533563;0.86191;0.86203;0.86197;1;T;True;2
1621247271000;11533564;0.86191;0.86203;0.86197;0;T;True;2
1621247272000;11533565;0.86191;0.86203;0.86197;0;T;True;2
1621247273000;11533566;0.86191;0.86203;0.86197;0;T;True;2
1621247274000;11533567;0.86191;0.86203;0.86197;0;T;True;2
1621247275000;11533574;0.86195;0.86207;0.86201;6;T;True;2
1621247276000;11533575;0.86195;0.86207;0.86201;0;T;True;2
1621247277000;11533576;0.86195;0.86207;0.86201;0;T;True;2
1621247278000;11533578;0.86197;0.86209;0.86203;1;T;True;2
1621247279000;11533579;0.86197;0.86209;0.86203;0;T;True;2
1621247280000;11533580;0.86197;0.86209;0.86203;0;T;True;2
1621247281000;11533581;0.86197;0.86209;0.86203;0;T;True;2
1621247282000;11533582;0.86197;0.86209;0.86203;0;T;True;2
1621247283000;11533583;0.86197;0.86209;0.86203;0;T;True;2
1621247284000;11533586;0.86199;0.86211;0.86205;2;T;True;2
1621247285000;11533587;0.86199;0.86211;0.86205;0;T;True;2
1621247286000;11533588;0.86199;0.86211;0.86205;0;T;True;2
1621247287000;11533590;0.86198;0.8621;0.86204;1;T;True;2
1621247288000;11533591;0.86198;0.8621;0.86204;0;T;True;2
1621247289000;11533592;0.86198;0.8621;0.86204;0;T;True;2
1621247290000;11533593;0.86198;0.8621;0.86204;0;T;True;2
1621247291000;11533594;0.86198;0.8621;0.86204;0;T;True;2
1621247292000;11533595;0.86198;0.8621;0.86204;0;T;True;2
1621247293000;11533598;0.862;0.86212;0.86206;2;T;True;2
1621247294000;11533599;0.862;0.86212;0.86206;0;T;True;2
1621247295000;11533600;0.862;0.86212;0.86206;0;T;True;2
1621247296000;11533601;0.862;0.86212;0.86206;0;T;True;2
1621247297000;11533602;0.862;0.86212;0.86206;0;T;True;2
1621247298000;11533603;0.862;0.86212;0.86206;0;T;True;2
1621247299000;11533605;0.86199;0.86211;0.86205;1;T;True;2
1621247300000;11533611;0.86195;0.86207;0.86201;5;T;True;2
1621247301000;11533612;0.86195;0.86207;0.86201;0;T;True;2
1621247302000;11533614;0.86194;0.86206;0.862;1;T;True;2
1621247303000;11533616;0.86193;0.86205;0.86199;1;T;True;2
1621247304000;11533617;0.86193;0.86205;0.86199;0;T;True;2
1621247305000;11533621;0.8619;0.86202;0.86196;3;T;True;2
1621247306000;11533623;0.86189;0.86201;0.86195;1;T;True;2
1621247307000;11533624;0.86189;0.86201;0.86195;0;T;True;2
1621247308000;11533625;0.86189;0.86201;0.86195;0;T;True;2
1621247309000;11533626;0.86189;0.86201;0.86195;0;T;True;2
1621247310000;11533627;0.86189;0.86201;0.86195;0;T;True;2
1621247311000;11533628;0.86189;0.86201;0.86195;0;T;True;2
1621247312000;11533629;0.86189;0.86201;0.86195;0;T;True;2
1621247313000;11533630;0.86189;0.86201;0.86195;0;T;True;2
1621247314000;11533633;0.86189;0.86201;0.86195;2;T;True;2
1621247315000;11533635;0.86189;0.86201;0.86195;1;T;True;2
1621247316000;11533640;0.86193;0.86205;0.86199;4;T;True;2
1621247317000;11533641;0.86193;0.86205;0.86199;0;T;True;2
1621247318000;11533642;0.86193;0.86205;0.86199;0;T;True;2
1621247319000;11533643;0.86193;0.86205;0.86199;0;T;True;2
1621247320000;11533644;0.86193;0.86205;0.86199;0;T;True;2
1621247321000;11533646;0.86193;0.86205;0.86199;1;T;True;2
1621247322000;11533649;0.86195;0.86207;0.86201;2;T;True;2
1621247323000;11533652;0.86195;0.86207;0.86201;2;T;True;2
1621247324000;11533654;0.86195;0.86207;0.86201;1;T;True;2
1621247325000;11533657;0.86195;0.86207;0.86201;2;T;True;2
1621247326000;11533659;0.86195;0.86207;0.86201;1;T;True;2
1621247327000;11533660;0.86195;0.86207;0.86201;0;T;True;2
1621247328000;11533661;0.86195;0.86207;0.86201;0;T;True;2
1621247329000;11533662;0.86195;0.86207;0.86201;0;T;True;2
1621247330000;11533663;0.86195;0.86207;0.86201;0;T;True;2
1621247331000;11533665;0.86195;0.86207;0.86201;1;T;True;2
1621247332000;11533667;0.86195;0.86207;0.86201;1;T;True;2
1621247333000;11533669;0.86195;0.86207;0.86201;1;T;True;2
1621247334000;11533670;0.86195;0.86207;0.86201;0;T;True;2
1621247335000;11533671;0.86195;0.86207;0.86201;0;T;True;2
1621247336000;11533674;0.86195;0.86207;0.86201;2;T;True;2
1621247337000;11533675;0.86195;0.86207;0.86201;0;T;True;2
1621247338000;11533677;0.86195;0.86207;0.86201;1;T;True;2
1621247339000;11533679;0.86195;0.86207;0.86201;1;T;True;2
1621247340000;11533680;0.86195;0.86207;0.86201;0;T;True;2
1621247341000;11533681;0.86195;0.86207;0.86201;0;T;True;2
1621247342000;11533682;0.86195;0.86207;0.86201;0;T;True;2
1621247343000;11533683;0.86195;0.86207;0.86201;0;T;True;2
1621247344000;11533684;0.86195;0.86207;0.86201;0;T;True;2
1621247345000;11533685;0.86195;0.86207;0.86201;0;T;True;2
1621247346000;11533687;0.86195;0.86207;0.86201;1;T;True;2
1621247347000;11533692;0.86197;0.86209;0.86203;4;T;True;2
1621247348000;11533693;0.86197;0.86209;0.86203;0;T;True;2
1621247349000;11533695;0.86197;0.86209;0.86203;1;T;True;2
1621247350000;11533696;0.86197;0.86209;0.86203;0;T;True;2
1621247351000;11533697;0.86197;0.86209;0.86203;0;T;True;2
1621247352000;11533698;0.86197;0.86209;0.86203;0;T;True;2
1621247353000;11533699;0.86197;0.86209;0.86203;0;T;True;2
1621247354000;11533700;0.86197;0.86209;0.86203;0;T;True;2
1621247355000;11533701;0.86197;0.86209;0.86203;0;T;True;2
1621247356000;11533704;0.86199;0.86211;0.86205;2;T;True;2
1621247357000;11533707;0.86197;0.86209;0.86203;2;T;True;2
1621247358000;11533708;0.86197;0.86209;0.86203;0;T;True;2
1621247359000;11533710;0.86197;0.86209;0.86203;1;T;True;2
1621247360000;11533711;0.86197;0.86209;0.86203;0;T;True;2
1621247361000;11533712;0.86197;0.86209;0.86203;0;T;True;2
1621247362000;11533713;0.86197;0.86209;0.86203;0;T;True;2
1621247363000;11533715;0.86197;0.86209;0.86203;1;T;True;2
1621247364000;11533716;0.86197;0.86209;0.86203;0;T;True;2
1621247365000;11533717;0.86197;0.86209;0.86203;0;T;True;2
1621247366000;11533718;0.86197;0.86209;0.86203;0;T;True;2
1621247367000;11533719;0.86197;0.86209;0.86203;0;T;True;2
1621247368000;11533720;0.86197;0.86209;0.86203;0;T;True;2
1621247369000;11533721;0.86197;0.86209;0.86203;0;T;True;2
1621247370000;11533722;0.86197;0.86209;0.86203;0;T;True;2
1621247371000;11533723;0.86197;0.86209;0.86203;0;T;True;2
1621247372000;11533724;0.86197;0.86209;0.86203;0;T;True;2
1621247373000;11533725;0.86197;0.86209;0.86203;0;T;True;2
1621247374000;11533726;0.86197;0.86209;0.86203;0;T;True;2
1621247375000;11533727;0.86197;0.86209;0.86203;0;T;True;2
1621247376000;11533728;0.86197;0.86209;0.86203;0;T;True;2
1621247377000;11533729;0.86197;0.86209;0.86203;0;T;True;2
1621247378000;11533730;0.86197;0.86209;0.86203;0;T;True;2
1621247379000;11533732;0.86196;0.86208;0.86202;1;T;True;2
1621247380000;11533733;0.86196;0.86208;0.86202;0;T;True;2
1621247381000;11533734;0.86196;0.86208;0.86202;0;T;True;2
1621247382000;11533736;0.86195;0.86207;0.86201;1;T;True;2
1621247383000;11533737;0.86195;0.86207;0.86201;0;T;True;2
1621247384000;11533740;0.86193;0.86205;0.86199;2;T;True;2
1621247385000;11533742;0.86193;0.86205;0.86199;1;T;True;2
1621247386000;11533744;0.86194;0.86206;0.862;1;T;True;2
