ts;n;bid;ask;value;volume;phase;round;active_id
1621263462000;11568647;0.86012;0.86024;0.86018;1;T;True;2
1621263463000;11568653;0.86017;0.86029;0.86023;5;T;True;2
1621263464000;11568657;0.86017;0.86029;0.86023;3;T;True;2
1621263465000;11568663;0.86013;0.86025;0.86019;5;T;True;2
1621263466000;11568667;0.86015;0.86027;0.86021;3;T;True;2
1621263467000;11568670;0.86017;0.86029;0.86023;2;T;True;2
1621263468000;11568674;0.86015;0.86027;0.86021;3;T;True;2
1621263469000;11568680;0.86013;0.86025;0.86019;5;T;True;2
1621263470000;11568686;0.86013;0.86025;0.86019;5;T;True;2
1621263471000;11568696;0.86015;0.86027;0.86021;9;T;True;2
1621263472000;11568702;0.86015;0.86027;0.86021;5;T;True;2
1621263473000;11568705;0.86013;0.86025;0.86019;2;T;True;2
1621263474000;11568706;0.86013;0.86025;0.86019;0;T;True;2
1621263475000;11568711;0.86013;0.86025;0.86019;4;T;True;2
1621263476000;11568712;0.86013;0.86025;0.86019;0;T;True;2
1621263477000;11568713;0.86013;0.86025;0.86019;0;T;True;2
1621263478000;11568717;0.86013;0.86025;0.86019;3;T;True;2
1621263479000;11568725;0.86023;0.86035;0.86029;7;T;True;2
1621263480000;11568727;0.86023;0.86035;0.86029;1;T;True;2
1621263481000;11568734;0.86021;0.86033;0.86027;6;T;True;2
1621263482000;11568742;0.86019;0.86031;0.86025;7;T;True;2
1621263483000;11568747;0.8602;0.86032;0.86026;4;T;True;2
1621263484000;11568760;0.86019;0.86031;0.86025;12;T;True;2
1621263485000;11568767;0.86019;0.86031;0.86025;6;T;True;2
1621263486000;11568773;0.86018;0.8603;0.86024;5;T;True;2
1621263487000;11568777;0.86018;0.8603;0.86024;3;T;True;2
1621263488000;11568780;0.86018;0.8603;0.86024;2;T;True;2
1621263489000;11568784;0.86017;0.86029;0.86023;3;T;True;2
1621263490000;11568785;0.86017;0.86029;0.86023;0;T;True;2
1621263491000;11568787;0.86016;0.86028;0.86022;1;T;True;2
1621263492000;11568798;0.86015;0.86027;0.86021;10;T;True;2
1621263493000;11568809;0.86013;0.86025;0.86019;10;T;True;2
1621263494000;11568814;0.86011;0.86023;0.86017;4;T;True;2
1621263495000;11568819;0.86013;0.86025;0.86019;4;T;True;2
1621263496000;11568827;0.86014;0.86026;0.8602;7;T;True;2
1621263497000;11568829;0.86014;0.86026;0.8602;1;T;True;2
1621263498000;11568833;0.86015;0.86027;0.86021;3;T;True;2
1621263499000;11568841;0.8602;0.86032;0.86026;7;T;True;2
1621263500000;11568846;0.86019;0.86031;0.86025;4;T;True;2
1621263501000;11568849;0.86019;0.86031;0.86025;2;T;True;2
1621263502000;11568856;0.86019;0.86031;0.86025;6;T;True;2
1621263503000;11568858;0.86019;0.86031;0.86025;1;T;True;2
1621263504000;11568865;0.86016;0.86028;0.86022;6;T;True;2
1621263505000;11568867;0.86017;0.86029;0.86023;1;T;True;2
1621263506000;11568869;0.86018;0.8603;0.86024;1;T;True;2
1621263507000;11568876;0.86012;0.86024;0.86018;6;T;True;2
1621263508000;11568889;0.86009;0.86021;0.86015;12;T;True;2
1621263509000;11568897;0.86011;0.86023;0.86017;7;T;True;2
1621263510000;11568905;0.86013;0.86025;0.86019;7;T;True;2
1621263511000;11568914;0.86013;0.86025;0.86019;8;T;True;2
1621263512000;11568921;0.86009;0.86021;0.86015;6;T;True;2
1621263513000;11568930;0.86007;0.86019;0.86013;8;T;True;2
1621263514000;11568940;0.86007;0.86019;0.86013;9;T;True;2
1621263515000;11568947;0.8601;0.86022;0.86016;6;T;True;2
1621263516000;11568951;0.86011;0.86023;0.86017;3;T;True;2
1621263517000;11568962;0.86015;0.86027;0.86021;10;T;True;2
1621263518000;11568967;0.86012;0.86024;0.86018;4;T;True;2
1621263519000;11568975;0.86011;0.86023;0.86017;7;T;True;2
1621263520000;11568989;0.86017;0.86029;0.86023;13;T;True;2
1621263521000;11568992;0.86015;0.86027;0.86021;2;T;True;2
1621263522000;11568995;0.86013;0.86025;0.86019;2;T;True;2
1621263523000;11568996;0.86013;0.86025;0.86019;0;T;True;2
1621263524000;11569011;0.86022;0.86034;0.86028;14;T;True;2
1621263525000;11569012;0.86022;0.86034;0.86028;0;T;True;2
1621263526000;11569018;0.8602;0.86032;0.86026;5;T;True;2
1621263527000;11569024;0.86019;0.86031;0.86025;5;T;True;2
1621263528000;11569035;0.86015;0.86027;0.86021;10;T;True;2
1621263529000;11569046;0.86019;0.86031;0.86025;10;T;True;2
1621263530000;11569050;0.86019;0.86031;0.86025;3;T;True;2
1621263531000;11569055;0.86019;0.86031;0.86025;4;T;True;2
1621263532000;11569059;0.86017;0.86029;0.86023;3;T;True;2
1621263533000;11569060;0.86017;0.86029;0.86023;0;T;True;2
