ts;n;bid;ask;value;volume;phase;round;active_id
1621267062000;11576830;0.86041;0.86053;0.86047;0;T;True;2
1621267063000;11576831;0.86041;0.86053;0.86047;0;T;True;2
1621267064000;11576833;0.8604;0.86052;0.86046;1;T;True;2
1621267065000;11576834;0.8604;0.86052;0.86046;0;T;True;2
1621267066000;11576835;0.8604;0.86052;0.86046;0;T;True;2
1621267067000;11576836;0.8604;0.86052;0.86046;0;T;True;2
1621267068000;11576839;0.86039;0.86051;0.86045;2;T;True;2
1621267069000;11576842;0.86038;0.8605;0.86044;2;T;True;2
1621267070000;11576843;0.86038;0.8605;0.86044;0;T;True;2
1621267071000;11576850;0.86036;0.86048;0.86042;6;T;True;2
1621267072000;11576852;0.86035;0.86047;0.86041;1;T;True;2
1621267073000;11576855;0.86035;0.86047;0.86041;2;T;True;2
1621267074000;11576859;0.86033;0.86045;0.86039;3;T;True;2
1621267075000;11576860;0.86033;0.86045;0.86039;0;T;True;2
1621267076000;11576861;0.86033;0.86045;0.86039;0;T;True;2
1621267077000;11576862;0.86033;0.86045;0.86039;0;T;True;2
1621267078000;11576863;0.86033;0.86045;0.86039;0;T;True;2
1621267079000;11576864;0.86033;0.86045;0.86039;0;T;True;2
1621267080000;11576865;0.86033;0.86045;0.86039;0;T;True;2
1621267081000;11576866;0.86033;0.86045;0.86039;0;T;True;2
1621267082000;11576870;0.86031;0.86043;0.86037;3;T;True;2
1621267083000;11576872;0.86031;0.86043;0.86037;1;T;True;2
1621267084000;11576873;0.86031;0.86043;0.86037;0;T;True;2
1621267085000;11576875;0.86031;0.86043;0.86037;1;T;True;2
1621267086000;11576880;0.86029;0.86041;0.86035;4;T;True;2
1621267087000;11576883;0.86029;0.86041;0.86035;2;T;True;2
1621267088000;11576884;0.86029;0.86041;0.86035;0;T;True;2
1621267089000;11576885;0.86029;0.86041;0.86035;0;T;True;2
1621267090000;11576888;0.86031;0.86043;0.86037;2;T;True;2
1621267091000;11576891;0.86033;0.86045;0.86039;2;T;True;2
1621267092000;11576892;0.86033;0.86045;0.86039;0;T;True;2
1621267093000;11576897;0.86036;0.86048;0.86042;4;T;True;2
1621267094000;11576899;0.86035;0.86047;0.86041;1;T;True;2
1621267095000;11576900;0.86035;0.86047;0.86041;0;T;True;2
1621267096000;11576901;0.86035;0.86047;0.86041;0;T;True;2
1621267097000;11576902;0.86035;0.86047;0.86041;0;T;True;2
1621267098000;11576903;0.86035;0.86047;0.86041;0;T;True;2
1621267099000;11576906;0.86035;0.86047;0.86041;2;T;True;2
1621267100000;11576907;0.86035;0.86047;0.86041;0;T;True;2
1621267101000;11576908;0.86035;0.86047;0.86041;0;T;True;2
1621267102000;11576909;0.86035;0.86047;0.86041;0;T;True;2
1621267103000;11576910;0.86035;0.86047;0.86041;0;T;True;2
1621267104000;11576912;0.86036;0.86048;0.86042;1;T;True;2
1621267105000;11576913;0.86036;0.86048;0.86042;0;T;True;2
1621267106000;11576914;0.86036;0.86048;0.86042;0;T;True;2
1621267107000;11576915;0.86036;0.86048;0.86042;0;T;True;2
1621267108000;11576916;0.86036;0.86048;0.86042;0;T;True;2
1621267109000;11576917;0.86036;0.86048;0.86042;0;T;True;2
1621267110000;11576918;0.86036;0.86048;0.86042;0;T;True;2
1621267111000;11576919;0.86036;0.86048;0.86042;0;T;True;2
1621267112000;11576920;0.86036;0.86048;0.86042;0;T;True;2
1621267113000;11576921;0.86036;0.86048;0.86042;0;T;True;2
1621267114000;11576922;0.86036;0.86048;0.86042;0;T;True;2
1621267115000;11576927;0.86033;0.86045;0.86039;4;T;True;2
1621267116000;11576928;0.86033;0.86045;0.86039;0;T;True;2
1621267117000;11576929;0.86033;0.86045;0.86039;0;T;True;2
1621267118000;11576930;0.86033;0.86045;0.86039;0;T;True;2
1621267119000;11576931;0.86033;0.86045;0.86039;0;T;True;2
1621267120000;11576932;0.86033;0.86045;0.86039;0;T;True;2
1621267121000;11576933;0.86033;0.86045;0.86039;0;T;True;2
1621267122000;11576934;0.86033;0.86045;0.86039;0;T;True;2
1621267123000;11576936;0.86032;0.86044;0.86038;1;T;True;2
1621267124000;11576937;0.86032;0.86044;0.86038;0;T;True;2
1621267125000;11576939;0.86033;0.86045;0.86039;1;T;True;2
1621267126000;11576941;0.86035;0.86047;0.86041;1;T;True;2
1621267127000;11576942;0.86035;0.86047;0.86041;0;T;True;2
1621267128000;11576943;0.86035;0.86047;0.86041;0;T;True;2
1621267129000;11576944;0.86035;0.86047;0.86041;0;T;True;2
1621267130000;11576945;0.86035;0.86047;0.86041;0;T;True;2
1621267131000;11576946;0.86035;0.86047;0.86041;0;T;True;2
1621267132000;11576947;0.86035;0.86047;0.86041;0;T;True;2
1621267133000;11576948;0.86035;0.86047;0.86041;0;T;True;2
1621267134000;11576954;0.86035;0.86047;0.86041;5;T;True;2
1621267135000;11576955;0.86035;0.86047;0.86041;0;T;True;2
1621267136000;11576957;0.86034;0.86046;0.8604;1;T;True;2
1621267137000;11576959;0.86035;0.86047;0.86041;1;T;True;2
1621267138000;11576960;0.86035;0.86047;0.86041;0;T;True;2
1621267139000;11576961;0.86035;0.86047;0.86041;0;T;True;2
1621267140000;11576962;0.86035;0.86047;0.86041;0;T;True;2
1621267141000;11576963;0.86035;0.86047;0.86041;0;T;True;2
1621267142000;11576965;0.86036;0.86048;0.86042;1;T;True;2
1621267143000;11576969;0.86037;0.86049;0.86043;3;T;True;2
1621267144000;11576970;0.86037;0.86049;0.86043;0;T;True;2
1621267145000;11576972;0.86036;0.86048;0.86042;1;T;True;2
1621267146000;11576973;0.86036;0.86048;0.86042;0;T;True;2
1621267147000;11576975;0.86037;0.86049;0.86043;1;T;True;2
1621267148000;11576976;0.86037;0.86049;0.86043;0;T;True;2
1621267149000;11576977;0.86037;0.86049;0.86043;0;T;True;2
1621267150000;11576981;0.86036;0.86048;0.86042;3;T;True;2
1621267151000;11576982;0.86036;0.86048;0.86042;0;T;True;2
1621267152000;11576983;0.86036;0.86048;0.86042;0;T;True;2
1621267153000;11576985;0.86035;0.86047;0.86041;1;T;True;2
1621267154000;11576987;0.86036;0.86048;0.86042;1;T;True;2
1621267155000;11576988;0.86036;0.86048;0.86042;0;T;True;2
1621267156000;11576990;0.86035;0.86047;0.86041;1;T;True;2
1621267157000;11576992;0.86036;0.86048;0.86042;1;T;True;2
1621267158000;11576993;0.86036;0.86048;0.86042;0;T;True;2
1621267159000;11576994;0.86036;0.86048;0.86042;0;T;True;2
1621267160000;11576996;0.86035;0.86047;0.86041;1;T;True;2
1621267161000;11576998;0.86035;0.86047;0.86041;1;T;True;2
1621267162000;11577000;0.86034;0.86046;0.8604;1;T;True;2
1621267163000;11577001;0.86034;0.86046;0.8604;0;T;True;2
1621267164000;11577002;0.86034;0.86046;0.8604;0;T;True;2
1621267165000;11577004;0.86035;0.86047;0.86041;1;T;True;2
1621267166000;11577005;0.86035;0.86047;0.86041;0;T;True;2
1621267167000;11577006;0.86035;0.86047;0.86041;0;T;True;2
