ts;n;bid;ask;value;volume;phase;round;active_id
1621220262000;11487013;0.86132;0.86144;0.86138;0;T;True;2
1621220263000;11487014;0.86132;0.86144;0.86138;0;T;True;2
1621220264000;11487015;0.86132;0.86144;0.86138;0;T;True;2
1621220265000;11487018;0.86132;0.86144;0.86138;2;T;True;2
1621220266000;11487020;0.86131;0.86143;0.86137;1;T;True;2
1621220267000;11487021;0.86131;0.86143;0.86137;0;T;True;2
1621220268000;11487022;0.86131;0.86143;0.86137;0;T;True;2
1621220269000;11487026;0.86131;0.86143;0.86137;3;T;True;2
1621220270000;11487027;0.86131;0.86143;0.86137;0;T;True;2
1621220271000;11487028;0.86131;0.86143;0.86137;0;T;True;2
1621220272000;11487029;0.86131;0.86143;0.86137;0;T;True;2
1621220273000;11487030;0.86131;0.86143;0.86137;0;T;True;2
1621220274000;11487032;0.86131;0.86143;0.86137;1;T;True;2
1621220275000;11487033;0.86131;0.86143;0.86137;0;T;True;2
1621220276000;11487034;0.86131;0.86143;0.86137;0;T;True;2
1621220277000;11487036;0.86131;0.86143;0.86137;1;T;True;2
1621220278000;11487037;0.86131;0.86143;0.86137;0;T;True;2
1621220279000;11487038;0.86131;0.86143;0.86137;0;T;True;2
1621220280000;11487039;0.86131;0.86143;0.86137;0;T;True;2
1621220281000;11487040;0.86131;0.86143;0.86137;0;T;True;2
1621220282000;11487041;0.86131;0.86143;0.86137;0;T;True;2
1621220283000;11487042;0.86131;0.86143;0.86137;0;T;True;2
1621220284000;11487043;0.86131;0.86143;0.86137;0;T;True;2
1621220285000;11487044;0.86131;0.86143;0.86137;0;T;True;2
1621220286000;11487046;0.86131;0.86143;0.86137;1;T;True;2
1621220287000;11487047;0.86131;0.86143;0.86137;0;T;True;2
1621220288000;11487052;0.86131;0.86143;0.86137;4;T;True;2
1621220289000;11487053;0.86131;0.86143;0.86137;0;T;True;2
1621220290000;11487054;0.86131;0.86143;0.86137;0;T;True;2
1621220291000;11487055;0.86131;0.86143;0.86137;0;T;True;2
1621220292000;11487056;0.86131;0.86143;0.86137;0;T;True;2
1621220293000;11487058;0.86131;0.86143;0.86137;1;T;True;2
1621220294000;11487059;0.86131;0.86143;0.86137;0;T;True;2
1621220295000;11487060;0.86131;0.86143;0.86137;0;T;True;2
1621220296000;11487061;0.86131;0.86143;0.86137;0;T;True;2
1621220297000;11487062;0.86131;0.86143;0.86137;0;T;True;2
1621220298000;11487063;0.86131;0.86143;0.86137;0;T;True;2
1621220299000;11487064;0.86131;0.86143;0.86137;0;T;True;2
1621220300000;11487065;0.86131;0.86143;0.86137;0;T;True;2
1621220301000;11487066;0.86131;0.86143;0.86137;0;T;True;2
1621220302000;11487067;0.86131;0.86143;0.86137;0;T;True;2
1621220303000;11487068;0.86131;0.86143;0.86137;0;T;True;2
1621220304000;11487069;0.86131;0.86143;0.86137;0;T;True;2
1621220305000;11487072;0.86131;0.86143;0.86137;2;T;True;2
1621220306000;11487073;0.86131;0.86143;0.86137;0;T;True;2
1621220307000;11487075;0.86131;0.86143;0.86137;1;T;True;2
1621220308000;11487076;0.86131;0.86143;0.86137;0;T;True;2
1621220309000;11487077;0.86131;0.86143;0.86137;0;T;True;2
1621220310000;11487078;0.86131;0.86143;0.86137;0;T;True;2
1621220311000;11487079;0.86131;0.86143;0.86137;0;T;True;2
1621220312000;11487080;0.86131;0.86143;0.86137;0;T;True;2
1621220313000;11487082;0.86131;0.86143;0.86137;1;T;True;2
1621220314000;11487083;0.86131;0.86143;0.86137;0;T;True;2
1621220315000;11487084;0.86131;0.86143;0.86137;0;T;True;2
1621220316000;11487086;0.86131;0.86143;0.86137;1;T;True;2
1621220317000;11487090;0.86131;0.86143;0.86137;3;T;True;2
1621220318000;11487091;0.86131;0.86143;0.86137;0;T;True;2
1621220319000;11487092;0.86131;0.86143;0.86137;0;T;True;2
1621220320000;11487093;0.86131;0.86143;0.86137;0;T;True;2
1621220321000;11487094;0.86131;0.86143;0.86137;0;T;True;2
1621220322000;11487095;0.86131;0.86143;0.86137;0;T;True;2
1621220323000;11487096;0.86131;0.86143;0.86137;0;T;True;2
1621220324000;11487097;0.86131;0.86143;0.86137;0;T;True;2
1621220325000;11487098;0.86131;0.86143;0.86137;0;T;True;2
1621220326000;11487099;0.86131;0.86143;0.86137;0;T;True;2
1621220327000;11487101;0.86131;0.86143;0.86137;1;T;True;2
1621220328000;11487104;0.86131;0.86143;0.86137;2;T;True;2
1621220329000;11487105;0.86131;0.86143;0.86137;0;T;True;2
1621220330000;11487106;0.86131;0.86143;0.86137;0;T;True;2
1621220331000;11487107;0.86131;0.86143;0.86137;0;T;True;2
1621220332000;11487108;0.86131;0.86143;0.86137;0;T;True;2
1621220333000;11487109;0.86131;0.86143;0.86137;0;T;True;2
1621220334000;11487110;0.86131;0.86143;0.86137;0;T;True;2
1621220335000;11487111;0.86131;0.86143;0.86137;0;T;True;2
1621220336000;11487112;0.86131;0.86143;0.86137;0;T;True;2
