ts;n;bid;ask;value;volume;phase;round;active_id
1621268863000;11579878;0.86;0.86012;0.86006;1;T;True;2
1621268864000;11579879;0.86;0.86012;0.86006;0;T;True;2
1621268865000;11579883;0.85999;0.86011;0.86005;3;T;True;2
1621268866000;11579884;0.85999;0.86011;0.86005;0;T;True;2
1621268867000;11579886;0.85999;0.86011;0.86005;1;T;True;2
1621268868000;11579890;0.86;0.86012;0.86006;3;T;True;2
1621268869000;11579891;0.86;0.86012;0.86006;0;T;True;2
1621268870000;11579892;0.86;0.86012;0.86006;0;T;True;2
1621268871000;11579894;0.85999;0.86011;0.86005;1;T;True;2
1621268872000;11579895;0.85999;0.86011;0.86005;0;T;True;2
1621268873000;11579896;0.85999;0.86011;0.86005;0;T;True;2
1621268874000;11579899;0.85999;0.86011;0.86005;2;T;True;2
1621268875000;11579900;0.85999;0.86011;0.86005;0;T;True;2
1621268876000;11579901;0.85999;0.86011;0.86005;0;T;True;2
1621268877000;11579902;0.85999;0.86011;0.86005;0;T;True;2
1621268878000;11579903;0.85999;0.86011;0.86005;0;T;True;2
1621268879000;11579904;0.85999;0.86011;0.86005;0;T;True;2
1621268880000;11579905;0.85999;0.86011;0.86005;0;T;True;2
1621268881000;11579906;0.85999;0.86011;0.86005;0;T;True;2
1621268882000;11579907;0.85999;0.86011;0.86005;0;T;True;2
1621268883000;11579908;0.85999;0.86011;0.86005;0;T;True;2
1621268884000;11579909;0.85999;0.86011;0.86005;0;T;True;2
1621268885000;11579910;0.85999;0.86011;0.86005;0;T;True;2
1621268886000;11579911;0.85999;0.86011;0.86005;0;T;True;2
1621268887000;11579912;0.85999;0.86011;0.86005;0;T;True;2
1621268888000;11579915;0.85997;0.86009;0.86003;2;T;True;2
1621268889000;11579916;0.85997;0.86009;0.86003;0;T;True;2
1621268890000;11579919;0.85996;0.86008;0.86002;2;T;True;2
1621268891000;11579920;0.85996;0.86008;0.86002;0;T;True;2
1621268892000;11579921;0.85996;0.86008;0.86002;0;T;True;2
1621268893000;11579922;0.85996;0.86008;0.86002;0;T;True;2
1621268894000;11579925;0.85997;0.86009;0.86003;2;T;True;2
1621268895000;11579929;0.85997;0.86009;0.86003;3;T;True;2
1621268896000;11579930;0.85997;0.86009;0.86003;0;T;True;2
1621268897000;11579931;0.85997;0.86009;0.86003;0;T;True;2
1621268898000;11579932;0.85997;0.86009;0.86003;0;T;True;2
1621268899000;11579934;0.85997;0.86009;0.86003;1;T;True;2
1621268900000;11579935;0.85997;0.86009;0.86003;0;T;True;2
1621268901000;11579937;0.85998;0.8601;0.86004;1;T;True;2
1621268902000;11579938;0.85998;0.8601;0.86004;0;T;True;2
1621268903000;11579939;0.85998;0.8601;0.86004;0;T;True;2
1621268904000;11579940;0.85998;0.8601;0.86004;0;T;True;2
1621268905000;11579941;0.85998;0.8601;0.86004;0;T;True;2
1621268906000;11579942;0.85998;0.8601;0.86004;0;T;True;2
1621268907000;11579943;0.85998;0.8601;0.86004;0;T;True;2
1621268908000;11579944;0.85998;0.8601;0.86004;0;T;True;2
1621268909000;11579946;0.85997;0.86009;0.86003;1;T;True;2
1621268910000;11579947;0.85997;0.86009;0.86003;0;T;True;2
1621268911000;11579950;0.85995;0.86007;0.86001;2;T;True;2
1621268912000;11579952;0.85995;0.86007;0.86001;1;T;True;2
1621268913000;11579953;0.85995;0.86007;0.86001;0;T;True;2
1621268914000;11579954;0.85995;0.86007;0.86001;0;T;True;2
1621268915000;11579955;0.85995;0.86007;0.86001;0;T;True;2
1621268916000;11579956;0.85995;0.86007;0.86001;0;T;True;2
1621268917000;11579957;0.85995;0.86007;0.86001;0;T;True;2
1621268918000;11579958;0.85995;0.86007;0.86001;0;T;True;2
1621268919000;11579960;0.85995;0.86007;0.86001;1;T;True;2
1621268920000;11579961;0.85995;0.86007;0.86001;0;T;True;2
1621268921000;11579963;0.85996;0.86008;0.86002;1;T;True;2
1621268922000;11579964;0.85996;0.86008;0.86002;0;T;True;2
1621268923000;11579965;0.85996;0.86008;0.86002;0;T;True;2
1621268924000;11579966;0.85996;0.86008;0.86002;0;T;True;2
1621268925000;11579967;0.85996;0.86008;0.86002;0;T;True;2
1621268926000;11579968;0.85996;0.86008;0.86002;0;T;True;2
1621268927000;11579969;0.85996;0.86008;0.86002;0;T;True;2
1621268928000;11579970;0.85996;0.86008;0.86002;0;T;True;2
1621268929000;11579972;0.85995;0.86007;0.86001;1;T;True;2
1621268930000;11579975;0.85996;0.86008;0.86002;2;T;True;2
1621268931000;11579976;0.85996;0.86008;0.86002;0;T;True;2
1621268932000;11579977;0.85996;0.86008;0.86002;0;T;True;2
1621268933000;11579978;0.85996;0.86008;0.86002;0;T;True;2
1621268934000;11579980;0.85996;0.86008;0.86002;1;T;True;2
1621268935000;11579981;0.85996;0.86008;0.86002;0;T;True;2
1621268936000;11579986;0.85998;0.8601;0.86004;4;T;True;2
1621268937000;11579988;0.85999;0.86011;0.86005;1;T;True;2
1621268938000;11579989;0.85999;0.86011;0.86005;0;T;True;2
1621268939000;11579990;0.85999;0.86011;0.86005;0;T;True;2
1621268940000;11579992;0.85999;0.86011;0.86005;1;T;True;2
1621268941000;11579995;0.85999;0.86011;0.86005;2;T;True;2
1621268942000;11579996;0.85999;0.86011;0.86005;0;T;True;2
1621268943000;11580000;0.85999;0.86011;0.86005;3;T;True;2
1621268944000;11580003;0.85999;0.86011;0.86005;2;T;True;2
1621268945000;11580007;0.85999;0.86011;0.86005;3;T;True;2
1621268946000;11580009;0.85999;0.86011;0.86005;1;T;True;2
1621268947000;11580010;0.85999;0.86011;0.86005;0;T;True;2
1621268948000;11580011;0.85999;0.86011;0.86005;0;T;True;2
1621268949000;11580012;0.85999;0.86011;0.86005;0;T;True;2
1621268950000;11580014;0.85999;0.86011;0.86005;1;T;True;2
1621268951000;11580015;0.85999;0.86011;0.86005;0;T;True;2
1621268952000;11580016;0.85999;0.86011;0.86005;0;T;True;2
1621268953000;11580017;0.85999;0.86011;0.86005;0;T;True;2
1621268954000;11580018;0.85999;0.86011;0.86005;0;T;True;2
1621268955000;11580019;0.85999;0.86011;0.86005;0;T;True;2
1621268956000;11580021;0.85999;0.86011;0.86005;1;T;True;2
1621268957000;11580024;0.85999;0.86011;0.86005;2;T;True;2
1621268958000;11580027;0.85999;0.86011;0.86005;2;T;True;2
